create_at,order_id,customer_id,store_internal_id,product_name_en,product_name_ar,internal_store_id,product_internal_id,product_id,size_name_en,size_name_ar,price,full_price,coupon_code
"2025-05-24T19:56:02.628Z;500","","6","20","Maple Syrup-infused Goose","ريم الشيباني","7791","723","447c2f05-3885-4f6c-8039-d7403fac9d95","small","small","221351","265621.2","BQBprcet"
"2025-05-24T15:05:36.043Z;501","","18","9","Rich Ainu Stew","النفطي مقداد","3261","9154","87f88db4-d1a6-4dce-b2f0-2bca0abe8aeb","small","small","667535","801042","ChNpTgCsqzzxCv"
"2025-05-23T23:25:26.761Z;502","","7","3","Pasta With Tomato And Basil","سيد عارف النقاش","7864","7402","3dae02fb-3535-4eb4-a1fb-793a6b4adda0","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","354489","425386.8","oGsaHwD"
"2025-05-24T09:51:41.685Z;503","","9","9","Pho","غازي بن عاشور","9550","2525","75117fa9-5316-4e42-9cb0-951e049e32dc","small","medium,large,veryLarge,verysmall","843978","1012773.6","wbJhXfEu"
"2025-05-24T12:39:17.091Z;504","","18","10","Mushroom Risotto","فاطمه الشتيوي","5653","6798","4c741c78-6836-412d-8c01-3e63281f3311","small","small","399873","479847.6","BQBprcet"
"2025-05-24T07:02:58.750Z;505","","11","11","Pork Sausage Roll","بن عمر عنود","9897","9899","0465b516-0097-4f16-b719-acce35d5430b","medium,large,veryLarge,verysmall","small","487880","585456","oGsaHwD"
"2025-05-24T14:00:25.656Z;506","","1","8","French Lavender-crusted Emu","ريم النقاش","5571","5739","25763486-59eb-402d-91fc-8236f100b34e","small","small","22231","26677.2","LzNvZRMtZQum"
"2025-05-23T22:49:51.763Z;507","","12","4","Nectarine Pie","أليف الع لويني","2591","4230","ff219fa7-0ed6-426b-90f0-8a73cace7b89","medium,large,veryLarge,verysmall","small","524782","629738.4","wbJhXfEu"
"2025-05-24T17:25:00.134Z;508","","2","9","Custard Apple And Kiwiberry Tart","بن عبد الكريم عاشور","7740","5807","9925e253-0044-45db-b0aa-619846bc2071","medium,large,veryLarge,verysmall","small","95904","115084.8","pMSmiTd"
"2025-05-23T21:34:46.958Z;509","","20","6","Prune And Corella Pear Tart","بروفيسور محرز سعيد","6986","1574","5a94cafd-d35c-4764-86d7-bfaab6802f5f","medium,large,veryLarge,verysmall","small","748060","897672","iANkXIATuBzEog"
"2025-05-24T09:05:06.757Z;510","","14","19","Ras-el-hanout-rubbed Kangaroo Salad","سمير بن حمودة","776","2774","90c1655a-460c-43a4-9caf-0b9c6f49c4d9","medium,large,veryLarge,verysmall","small","531260","637512","pMSmiTd"
"2025-05-23T23:54:05.209Z;511","","3","8","Lasagne","آنسة بتول بن عمر","7082","6145","364c359d-3868-41fc-860f-e8aa72f1b3cc","small","medium,large,veryLarge,verysmall","75990","91188","ChNpTgCsqzzxCv"
"2025-05-24T00:28:03.550Z;512","","4","4","Hummus","بروفيسور براءة الدرقاش","6442","234","06927aaa-0e4a-4d9a-b9ad-39ef38485bcc","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","495290","594348","LzNvZRMtZQum"
"2025-05-24T06:54:47.980Z;513","","8","13","Latvian Bread Soup","ادريس بلسم","9847","6275","98226e28-ddec-4371-8e31-00a281db9d59","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","245018","294021.6","iANkXIATuBzEog"
"2025-05-24T12:43:07.811Z;514","","6","11","Linguine With Clams","مرتضى البشيري","359","2678","daa901c5-20ee-4002-b9c7-5475b2ea3158","small","small","311031","373237.2","BQBprcet"
"2025-05-24T18:20:03.280Z;515","","18","10","Blood Orange And Cumquat Tart","الحجيج أوس","9537","4024","8fe931f3-88a2-4538-925b-07bc6d18c479","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","478269","573922.7999999999","BQBprcet"
"2025-05-24T16:49:17.057Z;516","","9","16","Crispy Chicken With Bean Sprouts","بتول الصفار","8829","497","48615944-69a7-46b3-b8f0-c0ce9db72a92","small","medium,large,veryLarge,verysmall","469730","563676","pvffpatCwLZe"
"2025-05-24T03:17:45.403Z;517","","14","12","Pierogi","الشيباني فادي","3809","1898","29f9d37a-45b9-491e-9735-544b00f08f7e","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","920166","1104199.2","pvffpatCwLZe"
"2025-05-23T22:15:57.243Z;518","","10","2","Katsu Curry","بلسم الغربي","1882","9044","ff12e82e-311c-45d5-adab-ea60e175e04e","medium,large,veryLarge,verysmall","small","90627","108752.4","pvffpatCwLZe"
"2025-05-24T13:51:49.041Z;519","","1","25","Juicy Gujarati Stew","ادريس ريم","8453","7870","c300cbaf-e5d0-4894-bc25-01c1bb243294","small","medium,large,veryLarge,verysmall","796708","956049.6","iANkXIATuBzEog"
"2025-05-23T21:59:42.718Z;520","","11","21","Souvlaki","اروي خنفير","3631","3832","42f86c7e-529f-4184-bde0-8e83b57f8ad9","medium,large,veryLarge,verysmall","small","581494","697792.7999999999","SPDWHurIluYJ"
"2025-05-24T10:24:35.889Z;521","","18","19","Lasagne","بن حمودة فاطمه","6275","4208","c7e1ebba-775a-4e16-b8fd-be303d07d201","small","medium,large,veryLarge,verysmall","38149","45778.799999999996","oGsaHwD"
"2025-05-23T23:32:04.231Z;522","","10","3","Salmon Steak","تميم القلشاني","5882","8267","0feb0f1b-879b-4d7d-b72d-3a7279b8915f","medium,large,veryLarge,verysmall","small","573099","687718.7999999999","BQBprcet"
"2025-05-24T02:51:58.323Z;523","","3","20","Poutine","بتول العلاني","8739","3377","0cfb5d16-61dc-4709-ae51-6107f5ccb8cb","small","medium,large,veryLarge,verysmall","487919","585502.7999999999","oGsaHwD"
"2025-05-24T14:01:13.036Z;524","","19","22","Custard Apple-glazed Emu Skewers","السقا نوف","5242","8396","f790de72-b982-4749-b28d-2565d2a71bcd","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","91570","109884","BQBprcet"
"2025-05-24T06:26:03.427Z;525","","6","14","Annatto Seed-crusted Beef","ريم النجار","5836","7591","4ddc81bd-b297-4941-936b-0cc2a73aba5e","medium,large,veryLarge,verysmall","small","535664","642796.7999999999","LzNvZRMtZQum"
"2025-05-24T13:01:59.390Z;526","","14","9","Chickpea-infused Pigeon","القلال بتول","8219","3522","335efe04-a7bd-4050-b0d1-cb5594824a7b","small","small","550231","660277.2","LzNvZRMtZQum"
"2025-05-24T11:33:17.825Z;527","","7","25","Esther's Special Omega Spread","بروفيسور ضياء المحجوب","6517","3152","7bc07af6-943f-4d22-a8e8-6558c1a23de6","small","medium,large,veryLarge,verysmall","270492","324590.39999999997","iANkXIATuBzEog"
"2025-05-24T11:29:18.802Z;528","","5","19","Pork Belly Buns","شنيق اروي","2536","2718","7e203ee0-cee7-4f0b-b657-49ad0e1694e7","small","small","489951","587941.2","ChNpTgCsqzzxCv"
"2025-05-24T16:20:49.788Z;529","","14","18","Pear And Cherry Tart","الحمامي ريم","5419","9847","f3ee6665-b63c-4f4e-9fd7-5cd90a63c179","small","small","196408","235689.6","pMSmiTd"
"2025-05-24T03:20:06.624Z;530","","1","16","Salmon With Date Sauce","الكافي ريم","2251","4221","b14c2ab5-8aa2-40b5-aa61-bd7321611ee3","medium,large,veryLarge,verysmall","small","740789","888946.7999999999","pMSmiTd"
"2025-05-24T14:02:43.529Z;531","","17","11","Cauliflower Penne","اروي بن عبد الكريم","339","9257","e4b152b6-c4ed-4f2b-a6e5-5b1116e42109","small","small","707656","849187.2","SPDWHurIluYJ"
"2025-05-24T12:10:44.926Z;532","","7","5","Pasta With Tomato And Basil","الرصاع حذيفة","5613","8230","4501a45e-cf51-4fd6-9785-f7f5309023d9","small","medium,large,veryLarge,verysmall","714093","856911.6","wbJhXfEu"
"2025-05-24T14:29:15.983Z;533","","19","2","Quail Steak","أمان السقا","2357","3354","214a0776-d406-4151-8f63-72d243fc8e5a","small","small","460086","552103.2","pMSmiTd"
"2025-05-23T22:51:22.150Z;534","","7","2","Sushi","بن عبد السلام ريم","8293","5417","27340c6b-a2a9-4e22-8c1e-070e187d118e","medium,large,veryLarge,verysmall","small","956303","1147563.5999999999","pMSmiTd"
"2025-05-23T20:58:10.961Z;535","","10","20","Argentine Strawberries Soup","الأشراف بلسم","5817","758","dab956e4-7069-45ab-9c0a-f6a9f0df3670","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","911290","1093548","iANkXIATuBzEog"
"2025-05-24T17:23:59.979Z;536","","19","26","Teriyaki Chicken Donburi","أمجد النجار","3088","1366","cab08a94-7e80-44f3-97e9-e1573eb2db09","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","131150","157380","SPDWHurIluYJ"
"2025-05-24T18:07:12.773Z;537","","14","26","Zesty Georgian Stew","بتول الغربي","2690","5666","8ff27366-97cf-4d33-bbe7-6c28b9f729ad","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","983356","1180027.2","iANkXIATuBzEog"
"2025-05-24T13:01:05.504Z;538","","13","26","Grapefruit-infused Quail Roast","الشتيوي فاطمه","838","5219","2106e7f1-356e-45f4-bf05-a1c5dce1c08e","medium,large,veryLarge,verysmall","small","562285","674742","BQBprcet"
"2025-05-23T22:53:41.729Z;539","","10","18","Mordovian Ricemilk Soup","فاطمه المدقي","1853","5456","3bb756fc-3aab-4d3c-9853-c4130fc19bf1","small","small","997537","1197044.4","pMSmiTd"
"2025-05-24T19:37:12.312Z;540","","15","17","Tarragon-rubbed Kangaroo Salad","عنود الزوابي","3613","894","ebfbb61c-9eab-4688-8e6d-3afbc056d4cd","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","941558","1129869.5999999999","SPDWHurIluYJ"
"2025-05-24T10:55:05.054Z;541","","12","21","Chicken Milanese","بنسلامة بتول","9484","8821","9d0db7c0-f55e-4bfc-99f3-4fdca1d223f2","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","165406","198487.19999999998","SPDWHurIluYJ"
"2025-05-24T14:50:32.143Z;542","","8","4","Lasagne","دكتور عمار الوحيشي","5033","8997","fc5b7bcd-c41a-4e87-84ed-0acc23d83872","medium,large,veryLarge,verysmall","small","481232","577478.4","wbJhXfEu"
"2025-05-24T19:25:40.259Z;543","","19","3","Fresh Salmon With Broccoli","عنود بنسلامة","6193","4111","f320281a-9bed-4368-8767-d7af7e680e23","small","small","709095","850914","LzNvZRMtZQum"
"2025-05-24T13:19:15.158Z;544","","6","12","Poutine","مجاهد بن حسين","1655","4854","59c03e75-75c5-491f-b2be-785a9ee532bb","medium,large,veryLarge,verysmall","small","546605","655926","oJiJmUDCJBt"
"2025-05-24T16:32:33.164Z;545","","18","2","Pho","سليم يافع","7020","4767","0adf4feb-8138-4453-8157-dad549daf810","small","small","626146","751375.2","wbJhXfEu"
"2025-05-24T12:13:15.759Z;546","","2","26","Yellow Papaw And Quail Pie","اروي الزوابي","7435","574","f429c43a-abab-41fc-a518-b64513b53c89","small","medium,large,veryLarge,verysmall","673893","808671.6","oJiJmUDCJBt"
"2025-05-23T22:46:37.310Z;547","","4","16","Pappardelle Alla Bolognese","مبارك بنسلامة","9198","6465","f3b86290-a2bb-4612-9a8c-b67cb98e1cbf","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","515950","619140","pvffpatCwLZe"
"2025-05-24T19:47:19.550Z;548","","4","3","Pizza","عنود جاوحدو","541","9517","964e6da9-699d-417a-9c6f-ce5a9b3bc203","small","small","554086","664903.2","wbJhXfEu"
"2025-05-24T07:13:54.516Z;549","","11","18","Lyric's Special Chestnut","جاوحدو معز","388","1777","1bf362cd-d1a0-4249-8061-8f919789514f","small","small","612371","734845.2","pMSmiTd"
"2025-05-24T04:39:55.157Z;550","","13","22","Lamb With Papaw Sauce","الكافي شكري","7201","324","7ebb6842-ad9f-4dec-8ec0-e76ce9e7da00","small","medium,large,veryLarge,verysmall","464641","557569.2","wbJhXfEu"
"2025-05-24T13:10:21.344Z;551","","11","4","Peking Duck","عنود جراد","3249","9365","3de25ef7-7c91-462b-bac4-0f8bdee2744b","medium,large,veryLarge,verysmall","small","454300","545160","LzNvZRMtZQum"
"2025-05-24T14:51:28.225Z;552","","5","2","Bruschette With Tomato","جاوحدو رائف","4867","1617","33a9684a-8234-4f4a-a6f3-f6707fdfff31","small","medium,large,veryLarge,verysmall","764514","917416.7999999999","BQBprcet"
"2025-05-24T16:37:24.135Z;553","","12","8","Cauliflower Salad","الشتيوي فاطمه","5943","4485","7f36a727-ed53-4ee5-be39-d45a2684eafb","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","302735","363282","wbJhXfEu"
"2025-05-24T13:54:52.076Z;554","","8","1","Cannellini Beans-infused Pigeon","سيد رامي النفطي","5168","1806","59691df1-62e1-450e-9f11-25b4084afab4","small","small","503078","603693.6","SPDWHurIluYJ"
"2025-05-24T14:26:36.849Z;555","","2","22","Fettuccine Alfredo","بروفيسور فاطمه بودوارة","6857","6622","7d73c064-f248-4fd3-a8e5-a3ead7f2a139","small","medium,large,veryLarge,verysmall","574613","689535.6","BQBprcet"
"2025-05-24T10:57:56.432Z;556","","7","21","Pizza","دكتور علي بن حمودة","550","4765","dfa3d6f0-9833-4e9a-9081-8de1632d9368","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","661501","793801.2","pvffpatCwLZe"
"2025-05-24T08:29:32.208Z;557","","11","20","Stinky Tofu","النابلي ناصر","3754","2829","bf078bbf-5d9a-43c5-a09f-57293a7a54ef","small","medium,large,veryLarge,verysmall","55980","67176","wbJhXfEu"
"2025-05-24T05:36:44.258Z;558","","19","23","Salmon Nigiri","جابالله منصف","2572","4833","79f29768-e7ed-4f47-8928-58ac4527b5db","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","888918","1066701.5999999999","pMSmiTd"
"2025-05-24T18:04:30.602Z;559","","14","18","Kiwi Fruit-infused Beef Roast","الغربي فاطمه","474","6219","c5cc0b9d-ccf9-4fbd-9088-632b9563b5fe","small","small","118009","141610.8","oGsaHwD"
"2025-05-24T20:46:18.517Z;560","","4","1","Jackson's Special Octopus","آنسة ريم جاوحدو","1575","4837","9271971a-1bc1-4b35-83dd-8ae2e519e3aa","medium,large,veryLarge,verysmall","small","512848","615417.6","oJiJmUDCJBt"
"2025-05-24T17:09:47.608Z;561","","13","16","Tuna Sashimi","عوضية عطالله","4477","9548","a7aadff3-03f6-47e5-b178-94a4120f7ea6","medium,large,veryLarge,verysmall","small","144974","173968.8","oGsaHwD"
"2025-05-24T13:48:36.177Z;562","","1","2","Peppercorns-crusted Venison","عنود همدان","1548","2077","cb21f1cf-5d4a-4f33-8cc7-a44f36e13eb4","small","medium,large,veryLarge,verysmall","359266","431119.2","wbJhXfEu"
"2025-05-24T19:13:58.178Z;563","","16","6","Goose With Watermelon Sauce","بن عبد السلام عنود","1080","6205","0a54cf6c-1d22-4b27-bf9d-2a46a3869ee0","small","medium,large,veryLarge,verysmall","237117","284540.39999999997","oJiJmUDCJBt"
"2025-05-24T12:01:22.389Z;564","","17","9","Pasta With Tomato And Basil","عنون وسيم","2430","8903","4cfb59e3-82e0-4309-9dbe-d41e945cf51f","medium,large,veryLarge,verysmall","small","910181","1092217.2","BQBprcet"
"2025-05-24T08:56:26.498Z;565","","16","20","Caprese Salad","اروي بنسلامة","1313","5511","79157d6b-40b7-4a0b-86f2-54d21dbbf281","small","small","154030","184836","BQBprcet"
"2025-05-24T01:46:26.647Z;566","","15","22","Balochi Corn Oil Soup","فقوسة بلسم","6553","9661","53b30355-1db7-4a10-8d6d-39c2badfa939","small","medium,large,veryLarge,verysmall","311862","374234.39999999997","SPDWHurIluYJ"
"2025-05-24T07:18:40.093Z;567","","10","10","Bitter Sri Lankan Stew","بن عثمان بتول","1345","1323","9c144715-e353-4c87-ad06-459875f8a93e","small","medium,large,veryLarge,verysmall","206038","247245.59999999998","wbJhXfEu"
"2025-05-24T19:43:29.072Z;568","","2","6","Mango-infused Ostrich Roast","حمزة بوهاها","2129","250","c6ff38e4-1ee9-4ad2-b64e-4d58c92315a6","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","36806","44167.2","pMSmiTd"
"2025-05-24T04:33:14.450Z;569","","9","25","Pasta Carbonara","زروق اروي","2400","2871","69955288-1f25-4470-8624-bc969010b9f5","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","746901","896281.2","BQBprcet"
"2025-05-24T11:00:21.538Z;570","","20","19","German Watermelon Soup","نعيم النخلي","1410","2228","28868b86-0c99-4a38-8d92-12fda0d6fdf4","small","small","597802","717362.4","ChNpTgCsqzzxCv"
"2025-05-24T06:28:16.212Z;571","","20","19","Berry-glazed Goose Skewers","لخشين عوضية","6093","2664","9ec9bc51-0008-435b-9094-48576d272dfd","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","494548","593457.6","oGsaHwD"
"2025-05-24T14:31:19.986Z;572","","19","22","Myrtis's Special Tapioca Flour","بن عبد الكريم عزمي","9793","1256","6e403e23-0b6f-4679-b81f-ad2cbd17c2f0","medium,large,veryLarge,verysmall","small","56470","67764","iANkXIATuBzEog"
"2025-05-24T01:13:49.270Z;573","","20","7","Sushi","آنسة بتول شقرون","355","5195","536ad20a-1b64-4945-bcdc-d40880269de0","small","medium,large,veryLarge,verysmall","833211","999853.2","wbJhXfEu"
"2025-05-24T14:55:03.633Z;574","","17","19","Fettuccine Alfredo","فخري بنسلامة","286","5824","8feff4d9-7333-40d7-98f9-237edbaee610","medium,large,veryLarge,verysmall","small","877209","1052650.8","wbJhXfEu"
"2025-05-24T03:02:12.105Z;575","","3","15","Sour Peruvian Stew","براءة الزوابي","7011","1857","bdbb332d-1fb5-436f-8503-387ac85b479d","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","323414","388096.8","wbJhXfEu"
"2025-05-24T01:16:19.760Z;576","","10","21","Pasta With Tomato And Basil","خلود بوهاها","9760","3892","bc13fae2-92e6-4cd9-8beb-5a433d9d1022","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","712765","855318","SPDWHurIluYJ"
"2025-05-24T07:07:48.571Z;577","","14","1","Tuna Sashimi","الشتيوي بتول","1796","1359","8eca4ab9-78a3-43b0-a3be-66391652aa8e","small","small","511894","614272.7999999999","pvffpatCwLZe"
"2025-05-24T11:05:28.875Z;578","","12","26","Katsu Curry","غانم جابالله","3105","267","5d334a17-9600-47ab-8481-2fcecff84b01","small","medium,large,veryLarge,verysmall","8996","10795.199999999999","SPDWHurIluYJ"
"2025-05-24T00:34:10.532Z;579","","17","10","Pasta And Beans","الع لويني ناصف","5496","390","86f7952e-c037-4886-be77-1c2430f43412","medium,large,veryLarge,verysmall","small","744158","892989.6","BQBprcet"
"2025-05-24T20:28:47.877Z;580","","20","10","Zesty Pork With Snowpea Sprouts","الطريقي فراس","790","2610","4e10f08d-be6e-45bf-b3e0-dd4a5b175572","medium,large,veryLarge,verysmall","small","68734","82480.8","ChNpTgCsqzzxCv"
"2025-05-24T09:09:46.057Z;581","","17","8","Cauliflower Penne","ريم الصغير","536","1581","31ad2d6e-be74-4bd9-8eb1-9450eeb9e4f5","medium,large,veryLarge,verysmall","small","505302","606362.4","oJiJmUDCJBt"
"2025-05-23T21:38:41.937Z;582","","6","20","Teriyaki Chicken Donburi","فادي بوديبة","686","5124","faf1965c-0e4c-4246-97f7-65f8e23b599c","small","small","15579","18694.8","iANkXIATuBzEog"
"2025-05-24T07:03:13.614Z;583","","4","10","Pepitas And Emu Pie","تومي فاخر","9538","6801","a4e48cc9-ce72-41b5-996c-3ec2ffa7d6e6","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","30597","36716.4","SPDWHurIluYJ"
"2025-05-24T07:56:37.326Z;584","","10","18","Peruvian Longan Soup","اروي بوديبة","471","1001","51e26554-6a50-433c-bd42-7e50ae49a0bf","small","medium,large,veryLarge,verysmall","926040","1111248","iANkXIATuBzEog"
"2025-05-24T09:17:37.118Z;585","","1","25","Tiramisù","الشيباني بسيم","5374","8790","50ad3a40-933d-4956-9fa7-0aa5453ac9e5","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","426178","511413.6","oGsaHwD"
"2025-05-24T13:34:11.393Z;586","","6","7","Pigeon Steak","عطالله عنود","3806","8532","00263965-67cd-4cfd-ba4d-9e2d85839197","medium,large,veryLarge,verysmall","small","614460","737352","pvffpatCwLZe"
"2025-05-24T04:47:57.140Z;587","","7","18","Souvlaki","جاد الشتيوي","191","1763","eba45df7-8b78-4529-b8ca-8c5a300453e4","medium,large,veryLarge,verysmall","small","715310","858372","oGsaHwD"
"2025-05-24T13:30:28.871Z;588","","20","12","Hummus","عنود جراد","7261","2612","e46a5e34-371b-48b7-a822-ea49ec47f4a4","small","small","362685","435222","wbJhXfEu"
"2025-05-24T07:22:13.658Z;589","","13","5","California Maki","فرحات بوديبة","1797","6027","3e651946-7cd2-4c99-8ce0-2870942c8fa4","medium,large,veryLarge,verysmall","small","382095","458514","ChNpTgCsqzzxCv"
"2025-05-24T15:19:01.024Z;590","","10","7","Cauliflower Penne","المولدي وصفي","9589","6628","8e731d01-c2ac-4848-b79e-183372f733a9","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","119120","142944","pvffpatCwLZe"
"2025-05-24T18:05:19.610Z;591","","7","21","Poutine","عنود بن عبد الكريم","1983","9285","767e0c72-66cb-4998-9296-9d03f20b74d2","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","856182","1027418.3999999999","ChNpTgCsqzzxCv"
"2025-05-24T12:30:07.406Z;592","","12","15","Capers Salad","المدقي حمزة","6288","4094","4b4e1d73-0a0c-4f9a-894d-166bfed57a3c","medium,large,veryLarge,verysmall","small","320889","385066.8","oGsaHwD"
"2025-05-24T11:10:15.570Z;593","","4","18","Yeast And Venison Pie","ادريس فاطمه","9390","7597","d00db2c8-1971-46da-af71-93f58b3c481b","medium,large,veryLarge,verysmall","small","829469","995362.7999999999","pMSmiTd"
"2025-05-23T21:51:44.261Z;594","","2","9","Katsu Curry","بتول الدنوني","3548","7085","312dda36-5cf9-4188-bbec-6e3b82c9ef3e","small","medium,large,veryLarge,verysmall","342816","411379.2","BQBprcet"
"2025-05-24T15:59:16.272Z;595","","20","25","Berry-infused Beef Roast","همدان صلاح","6802","9831","076fe741-5df5-4314-92b9-6c81f2500b0f","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","411731","494077.19999999995","LzNvZRMtZQum"
"2025-05-24T06:06:01.374Z;596","","19","14","Venison Steak","العواني بلسم","1962","7652","391ac5f3-b025-45b7-b97f-a39ed417b1a1","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","727653","873183.6","wbJhXfEu"
"2025-05-24T05:36:01.963Z;597","","4","23","Onion Salad","السقا هشام","3823","7207","00062e64-732f-4168-b0dd-587a7685332f","small","small","159112","190934.4","oJiJmUDCJBt"
"2025-05-23T23:28:23.005Z;598","","13","20","Pumpkin Salad","رمضان المولدي","3545","2852","57908fcd-2465-40ad-9558-91444cf1db18","medium,large,veryLarge,verysmall","small","721589","865906.7999999999","ChNpTgCsqzzxCv"
"2025-05-24T06:37:00.064Z;599","","2","5","Pappardelle Alla Bolognese","رسلان الزوابي","8969","8908","0be92849-7346-4a18-8280-eb074585ce33","medium,large,veryLarge,verysmall","small","615857","739028.4","iANkXIATuBzEog"
"2025-05-24T13:59:41.314Z;600","","6","9","Bunny Chow","خباب الطريقي","8009","851","431501c6-861d-4bd4-8d53-13247c85ef2f","medium,large,veryLarge,verysmall","small","485839","583006.7999999999","oGsaHwD"
"2025-05-23T22:02:09.822Z;601","","7","21","Zahtar-crusted Pork","بروفيسور فاطمه الوحيشي","4575","5056","4d5dd70a-8652-43c5-b476-0ad9dd996835","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","762792","915350.4","SPDWHurIluYJ"
"2025-05-24T18:26:12.298Z;602","","15","24","Chives-rubbed Pigeon Salad","براءة الشريف","8956","414","662f8801-f0ad-4ee0-94ce-ffb1f5d34908","small","small","866791","1040149.2","BQBprcet"
"2025-05-24T08:59:40.020Z;603","","18","9","Green Tea Noodles-infused Goose","القلال سامح","7365","1973","399b3e2e-2478-4bf7-a32f-5cdbcd9aff22","medium,large,veryLarge,verysmall","small","807828","969393.6","BQBprcet"
"2025-05-24T19:09:12.811Z;604","","5","24","Som Tam","فاطمه بوهاها","1588","5428","fb1012e1-5892-4b1d-9c47-1cff90b00ffe","small","small","272732","327278.39999999997","ChNpTgCsqzzxCv"
"2025-05-24T07:59:31.345Z;605","","17","1","Sesame Seed-rubbed Quail Salad","شقرون مراد","9371","1788","7f5ec32b-3aaa-4287-8f33-473758f079be","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","333312","399974.39999999997","SPDWHurIluYJ"
"2025-05-24T11:52:19.392Z;606","","17","7","Caesar Salad","فاطمه الغربي","6011","1440","fc47e091-08ee-43eb-948e-8928a377427b","small","small","391213","469455.6","SPDWHurIluYJ"
"2025-05-24T11:15:46.698Z;607","","20","23","Bangladeshi Wasabi Soup","مصطفى الأشراف","7974","4200","011632eb-8387-4944-9b14-792f0507a813","medium,large,veryLarge,verysmall","small","707905","849486","SPDWHurIluYJ"
"2025-05-24T00:14:05.539Z;608","","10","18","Arrowroot-rubbed Turkey Salad","بن عبدالله مسعود","5855","9177","46ac6e5c-d03f-4187-b987-35fd72ca6370","small","small","318968","382761.6","iANkXIATuBzEog"
"2025-05-24T03:39:58.990Z;609","","4","13","Beef Steak","إياس الشيباني","6791","5748","54fccad7-7bbf-4438-a170-613bcc6a12b5","small","small","93441","112129.2","oGsaHwD"
"2025-05-24T08:58:30.407Z;610","","2","23","Tiramisù","المولدي سامح","5616","6902","9fb997a7-f196-413c-a00d-61bab03ef92d","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","432997","519596.39999999997","LzNvZRMtZQum"
"2025-05-24T06:54:03.579Z;611","","10","17","Crunchy Nepalese Stew","سلمان شقرون","5746","3778","00fb957d-46ea-4b33-8879-ea652495c05e","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","507529","609034.7999999999","pMSmiTd"
"2025-05-24T05:15:46.842Z;612","","11","23","Basil-rubbed Pork Salad","فؤاد زروق","9839","8452","46c7e277-9b5e-45ef-99aa-eb4e7a029720","medium,large,veryLarge,verysmall","small","446017","535220.4","iANkXIATuBzEog"
"2025-05-24T19:20:31.393Z;613","","5","6","Poke","النفير مطيع","6631","7615","33a8de6b-6099-4189-ada2-066910fbdacb","small","small","38537","46244.4","pMSmiTd"
"2025-05-23T21:01:26.094Z;614","","16","9","Chilli Con Carne","الع لويني بتول","3554","4481","dff1a5b4-4782-41c5-a87a-95de2716499b","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","94334","113200.8","ChNpTgCsqzzxCv"
"2025-05-24T05:44:51.697Z;615","","19","22","Radicchio Salad","فارس غويلة","1518","2349","edcd58f2-83ee-4370-a45d-152c8dd9e295","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","356330","427596","SPDWHurIluYJ"
"2025-05-24T15:49:59.378Z;616","","11","21","Sumac-rubbed Quail Salad","القلشاني شريف","5654","6404","10834e91-e85b-4152-be7b-23d18fbaaff6","small","small","444086","532903.2","SPDWHurIluYJ"
"2025-05-24T16:33:50.587Z;617","","9","26","Goose With Melon Sauce","بن عبد الكريم على","9637","1660","f1fe0554-8a3d-4086-a6fa-327351890552","small","small","430381","516457.19999999995","SPDWHurIluYJ"
"2025-05-24T12:01:35.467Z;618","","1","25","Goji Berry And Mulberry Tart","الشريف بلسم","2306","6038","957cf92c-2d0c-4680-93ea-f94041a56cee","medium,large,veryLarge,verysmall","small","987935","1185522","iANkXIATuBzEog"
