store_internal_id,rating_previous_day,number_of_raters,last_updated_at
"1112","5","20","2025-05-24T15:43:11.248Z"
"1113","5","20","2025-05-24T10:42:16.617Z"
"1114","5","20","2025-05-24T17:33:21.198Z"
"1115","5","20","2025-05-24T03:13:39.694Z"
"1116","5","20","2025-05-24T15:59:52.407Z"
"1117","5","20","2025-05-24T01:02:02.730Z"
"1118","5","20","2025-05-24T06:58:44.317Z"
"1119","5","20","2025-05-24T09:08:48.227Z"
"1120","5","20","2025-05-23T22:10:40.076Z"
"1121","5","20","2025-05-23T23:11:59.154Z"
"1122","5","20","2025-05-24T07:22:22.146Z"
"1123","5","20","2025-05-24T02:31:37.860Z"
"1124","5","20","2025-05-24T16:25:16.605Z"
"1125","5","20","2025-05-24T18:12:49.770Z"
"1126","5","20","2025-05-23T23:37:49.614Z"
"1127","5","20","2025-05-24T15:54:12.363Z"
"1128","5","20","2025-05-23T20:58:44.492Z"
"1129","5","20","2025-05-24T14:57:39.510Z"
"1130","5","20","2025-05-24T04:14:56.128Z"
"1131","5","20","2025-05-24T08:33:42.847Z"
"1132","5","20","2025-05-24T04:42:55.960Z"
"1133","5","20","2025-05-24T11:39:53.429Z"
"1134","5","20","2025-05-24T00:32:04.246Z"
"1135","5","20","2025-05-24T04:15:19.940Z"
"1136","5","20","2025-05-24T17:57:24.838Z"
"1137","5","20","2025-05-24T20:20:15.379Z"
"1138","5","20","2025-05-24T00:18:35.958Z"
"1139","5","20","2025-05-24T01:07:53.886Z"
"1140","5","20","2025-05-24T01:53:03.177Z"
"1141","5","20","2025-05-24T17:28:09.361Z"
"1142","5","20","2025-05-24T02:01:34.647Z"
"1143","5","20","2025-05-24T13:16:13.726Z"
"1144","5","20","2025-05-24T11:19:36.760Z"
"1145","5","20","2025-05-24T19:03:18.672Z"
"1146","5","20","2025-05-24T04:59:52.945Z"
"1147","5","20","2025-05-24T17:04:23.679Z"
"1148","5","20","2025-05-24T07:35:00.824Z"
"1149","5","20","2025-05-24T09:01:48.645Z"
"1150","5","20","2025-05-24T01:07:42.939Z"
"1151","5","20","2025-05-24T01:04:40.237Z"
"1152","5","20","2025-05-24T09:10:09.567Z"
"1153","5","20","2025-05-24T20:41:21.465Z"
"1154","5","20","2025-05-24T12:22:38.370Z"
"1155","5","20","2025-05-24T18:46:31.129Z"
"1156","5","20","2025-05-24T05:56:09.173Z"
"1157","5","20","2025-05-24T09:58:58.190Z"
"1158","5","20","2025-05-24T08:06:07.085Z"
"1159","5","20","2025-05-24T11:04:16.111Z"
"1160","5","20","2025-05-24T19:23:20.497Z"
"1161","5","20","2025-05-24T18:26:28.659Z"
"1162","5","20","2025-05-24T16:54:03.541Z"
"1163","5","20","2025-05-24T11:33:56.972Z"
"1164","5","20","2025-05-24T04:08:54.277Z"
"1165","5","20","2025-05-24T16:39:23.009Z"
"1166","5","20","2025-05-24T17:11:33.785Z"
"1167","5","20","2025-05-24T05:41:31.319Z"
"1168","5","20","2025-05-24T17:49:47.089Z"
"1169","5","20","2025-05-24T18:07:12.468Z"
"1170","5","20","2025-05-24T17:05:47.991Z"
"1171","5","20","2025-05-24T14:23:48.421Z"
"1172","5","20","2025-05-24T10:26:29.894Z"
"1173","5","20","2025-05-24T17:01:12.865Z"
"1174","5","20","2025-05-24T17:25:42.297Z"
"1175","5","20","2025-05-24T05:07:33.064Z"
"1176","5","20","2025-05-23T21:27:27.622Z"
"1177","5","20","2025-05-23T21:04:42.675Z"
"1178","5","20","2025-05-24T20:04:53.499Z"
"1179","5","20","2025-05-24T02:14:18.246Z"
"1180","5","20","2025-05-24T20:38:43.456Z"
"1181","5","20","2025-05-23T22:56:43.040Z"
"1182","5","20","2025-05-24T06:22:09.816Z"
"1183","5","20","2025-05-24T05:55:23.175Z"
"1184","5","20","2025-05-24T14:22:28.499Z"
"1185","5","20","2025-05-24T15:12:08.713Z"
"1186","5","20","2025-05-23T22:51:08.875Z"
"1187","5","20","2025-05-24T16:40:42.118Z"
"1188","5","20","2025-05-24T00:47:00.368Z"
"1189","5","20","2025-05-24T08:17:38.486Z"
"1190","5","20","2025-05-24T02:56:30.633Z"
"1191","5","20","2025-05-23T22:09:59.278Z"
"1192","5","20","2025-05-24T02:12:23.880Z"
"1193","5","20","2025-05-24T16:00:46.542Z"
"1194","5","20","2025-05-24T15:44:13.860Z"
"1195","5","20","2025-05-24T11:10:17.269Z"
"1196","5","20","2025-05-24T20:04:13.962Z"
"1197","5","20","2025-05-24T04:46:16.415Z"
"1198","5","20","2025-05-23T21:01:46.884Z"
"1199","5","20","2025-05-24T17:44:13.461Z"
"1200","5","20","2025-05-24T09:53:54.532Z"
"1201","5","20","2025-05-24T10:41:53.778Z"
"1202","5","20","2025-05-23T23:21:31.969Z"
"1203","5","20","2025-05-23T23:05:53.945Z"
"1204","5","20","2025-05-24T18:34:48.974Z"
"1205","5","20","2025-05-24T07:32:21.413Z"
"1206","5","20","2025-05-24T06:39:15.002Z"
"1207","5","20","2025-05-23T22:07:28.459Z"
"1208","5","20","2025-05-24T02:50:05.466Z"
"1209","5","20","2025-05-24T05:16:24.324Z"
"1210","5","20","2025-05-24T13:38:59.439Z"
"1211","5","20","2025-05-24T08:34:46.397Z"
"1212","5","20","2025-05-24T06:11:08.824Z"
"1213","5","20","2025-05-24T05:32:43.038Z"
"1214","5","20","2025-05-24T19:47:52.550Z"
"1215","5","20","2025-05-24T01:06:48.370Z"
"1216","5","20","2025-05-24T10:14:59.455Z"
"1217","5","20","2025-05-24T00:03:22.472Z"
"1218","5","20","2025-05-23T22:31:11.345Z"
"1219","5","20","2025-05-24T11:55:27.259Z"
"1220","5","20","2025-05-24T08:09:37.757Z"
"1221","5","20","2025-05-24T18:05:49.765Z"
"1222","5","20","2025-05-24T13:47:54.024Z"
"1223","5","20","2025-05-24T14:48:40.180Z"
"1224","5","20","2025-05-24T04:49:42.548Z"
"1225","5","20","2025-05-24T20:47:45.883Z"
"1226","5","20","2025-05-24T02:56:57.970Z"
"1227","5","20","2025-05-24T11:42:51.120Z"
"1228","5","20","2025-05-24T02:25:58.263Z"
"1229","5","20","2025-05-24T12:04:32.811Z"
"1230","5","20","2025-05-23T22:47:04.108Z"
"1231","5","20","2025-05-24T20:21:14.632Z"
"1232","5","20","2025-05-24T10:41:02.441Z"
"1233","5","20","2025-05-24T11:08:13.242Z"
"1234","5","20","2025-05-24T10:37:54.690Z"
"1235","5","20","2025-05-24T12:08:05.760Z"
"1236","5","20","2025-05-24T01:29:42.805Z"
"1237","5","20","2025-05-24T06:48:25.749Z"
"1238","5","20","2025-05-24T07:15:40.780Z"
"1239","5","20","2025-05-24T04:26:24.341Z"
"1240","5","20","2025-05-24T14:17:42.368Z"
"1241","5","20","2025-05-24T17:51:46.157Z"
"1242","5","20","2025-05-24T19:20:31.836Z"
"1243","5","20","2025-05-24T13:44:48.803Z"
"1244","5","20","2025-05-24T00:42:55.877Z"
"1245","5","20","2025-05-24T18:52:32.832Z"
"1246","5","20","2025-05-24T10:59:30.242Z"
"1247","5","20","2025-05-23T23:24:01.510Z"
"1248","5","20","2025-05-24T06:37:51.047Z"
"1249","5","20","2025-05-24T18:52:51.370Z"
"1250","5","20","2025-05-24T16:07:58.910Z"
"1251","5","20","2025-05-24T20:06:45.097Z"
"1252","5","20","2025-05-24T01:56:04.546Z"
"1253","5","20","2025-05-24T09:42:16.526Z"
"1254","5","20","2025-05-24T06:06:31.213Z"
"1255","5","20","2025-05-24T13:25:47.724Z"
"1256","5","20","2025-05-24T13:44:51.149Z"
"1257","5","20","2025-05-24T20:27:28.360Z"
"1258","5","20","2025-05-23T22:33:55.923Z"
"1259","5","20","2025-05-24T00:18:43.992Z"
"1260","5","20","2025-05-24T09:38:33.692Z"
"1261","5","20","2025-05-23T23:46:47.016Z"
"1262","5","20","2025-05-24T14:04:32.768Z"
"1263","5","20","2025-05-24T15:51:59.043Z"
"1264","5","20","2025-05-24T10:16:24.329Z"
"1265","5","20","2025-05-24T12:08:01.703Z"
"1266","5","20","2025-05-24T17:40:24.820Z"
"1267","5","20","2025-05-24T19:45:24.255Z"
"1268","5","20","2025-05-24T09:25:10.207Z"
"1269","5","20","2025-05-24T12:34:33.145Z"
"1270","5","20","2025-05-24T06:28:52.976Z"
"1271","5","20","2025-05-24T08:44:05.502Z"
"1272","5","20","2025-05-24T10:04:04.279Z"
"1273","5","20","2025-05-24T15:43:34.556Z"
"1274","5","20","2025-05-24T10:47:07.177Z"
"1275","5","20","2025-05-23T22:38:08.613Z"
"1276","5","20","2025-05-24T07:07:42.607Z"
"1277","5","20","2025-05-24T16:47:38.331Z"
"1278","5","20","2025-05-24T15:45:23.179Z"
"1279","5","20","2025-05-24T00:18:15.179Z"
"1280","5","20","2025-05-24T18:26:08.322Z"
"1281","5","20","2025-05-24T00:54:22.328Z"
"1282","5","20","2025-05-23T21:04:16.713Z"
"1283","5","20","2025-05-24T15:10:18.804Z"
"1284","5","20","2025-05-24T09:54:40.692Z"
"1285","5","20","2025-05-24T18:32:02.380Z"
"1286","5","20","2025-05-24T18:11:37.051Z"
"1287","5","20","2025-05-24T20:31:06.112Z"
"1288","5","20","2025-05-24T10:56:51.431Z"
"1289","5","20","2025-05-24T18:57:27.701Z"
"1290","5","20","2025-05-24T15:17:50.495Z"
"1291","5","20","2025-05-24T05:37:13.896Z"
"1292","5","20","2025-05-23T22:16:51.701Z"
"1293","5","20","2025-05-24T10:47:01.781Z"
"1294","5","20","2025-05-24T05:56:13.579Z"
"1295","5","20","2025-05-24T04:39:34.143Z"
"1296","5","20","2025-05-24T15:08:06.319Z"
"1297","5","20","2025-05-24T18:01:52.195Z"
"1298","5","20","2025-05-24T05:34:48.170Z"
"1299","5","20","2025-05-24T16:00:48.957Z"
"1300","5","20","2025-05-24T08:01:51.646Z"
"1301","5","20","2025-05-23T21:11:10.666Z"
"1302","5","20","2025-05-24T06:01:45.724Z"
"1303","5","20","2025-05-24T03:29:17.264Z"
"1304","5","20","2025-05-24T11:12:45.482Z"
"1305","5","20","2025-05-24T09:18:17.695Z"
"1306","5","20","2025-05-24T15:36:25.196Z"
"1307","5","20","2025-05-24T18:39:26.689Z"
"1308","5","20","2025-05-23T23:54:55.140Z"
"1309","5","20","2025-05-24T14:43:24.020Z"
"1310","5","20","2025-05-24T14:42:19.534Z"
"1311","5","20","2025-05-24T07:24:14.739Z"
"1312","5","20","2025-05-24T08:21:43.831Z"
"1313","5","20","2025-05-23T22:48:18.058Z"
"1314","5","20","2025-05-24T16:35:42.797Z"
"1315","5","20","2025-05-24T09:51:19.825Z"
"1316","5","20","2025-05-24T01:49:12.881Z"
"1317","5","20","2025-05-24T14:14:26.668Z"
"1318","5","20","2025-05-23T23:58:33.943Z"
"1319","5","20","2025-05-24T11:59:36.154Z"
"1320","5","20","2025-05-24T10:03:58.568Z"
"1321","5","20","2025-05-24T15:00:49.211Z"
"1322","5","20","2025-05-24T20:14:34.261Z"
"1323","5","20","2025-05-24T18:39:49.403Z"
"1324","5","20","2025-05-24T12:25:47.911Z"
"1325","5","20","2025-05-24T15:43:44.920Z"
"1326","5","20","2025-05-24T16:06:51.571Z"
"1327","5","20","2025-05-24T11:01:10.726Z"
"1328","5","20","2025-05-23T21:14:30.476Z"
"1329","5","20","2025-05-24T11:22:47.514Z"
"1330","5","20","2025-05-24T06:16:41.597Z"
"1331","5","20","2025-05-24T12:08:08.278Z"
"1332","5","20","2025-05-24T19:35:53.663Z"
"1333","5","20","2025-05-23T21:43:09.605Z"
"1334","5","20","2025-05-24T01:08:07.840Z"
"1335","5","20","2025-05-24T06:04:55.836Z"
"1336","5","20","2025-05-24T15:18:03.117Z"
"1337","5","20","2025-05-23T23:04:39.022Z"
"1338","5","20","2025-05-24T18:12:53.706Z"
"1339","5","20","2025-05-24T14:47:32.352Z"
"1340","5","20","2025-05-24T07:12:01.985Z"
"1341","5","20","2025-05-24T14:02:21.214Z"
"1342","5","20","2025-05-24T01:12:30.286Z"
"1343","5","20","2025-05-24T00:16:14.166Z"
"1344","5","20","2025-05-24T04:56:40.470Z"
"1345","5","20","2025-05-24T20:32:14.057Z"
"1346","5","20","2025-05-24T01:45:20.567Z"
"1347","5","20","2025-05-24T15:22:44.939Z"
"1348","5","20","2025-05-24T19:22:18.350Z"
"1349","5","20","2025-05-24T02:18:28.029Z"
"1350","5","20","2025-05-24T05:04:34.510Z"
"1351","5","20","2025-05-23T23:34:47.584Z"
"1352","5","20","2025-05-24T10:40:30.418Z"
"1353","5","20","2025-05-23T21:53:50.382Z"
"1354","5","20","2025-05-24T00:01:48.844Z"
"1355","5","20","2025-05-24T07:48:18.273Z"
"1356","5","20","2025-05-24T18:21:32.619Z"
"1357","5","20","2025-05-24T03:54:13.723Z"
"1358","5","20","2025-05-23T22:42:44.965Z"
"1359","5","20","2025-05-24T20:21:01.689Z"
"1360","5","20","2025-05-24T01:31:54.667Z"
"1361","5","20","2025-05-24T11:08:12.959Z"
"1362","5","20","2025-05-24T19:24:42.568Z"
"1363","5","20","2025-05-24T07:59:34.091Z"
"1364","5","20","2025-05-24T11:13:57.851Z"
"1365","5","20","2025-05-24T07:21:03.246Z"
"1366","5","20","2025-05-24T18:22:12.098Z"
"1367","5","20","2025-05-24T18:03:24.442Z"
"1368","5","20","2025-05-24T19:50:11.747Z"
"1369","5","20","2025-05-24T11:07:00.902Z"
"1370","5","20","2025-05-24T07:45:34.051Z"
"1371","5","20","2025-05-24T19:27:40.899Z"
"1372","5","20","2025-05-23T21:17:50.312Z"
"1373","5","20","2025-05-23T23:20:57.564Z"
"1374","5","20","2025-05-23T22:53:45.011Z"
"1375","5","20","2025-05-24T08:14:17.672Z"
"1376","5","20","2025-05-24T07:10:08.015Z"
"1377","5","20","2025-05-24T14:53:42.218Z"
"1378","5","20","2025-05-24T15:34:04.492Z"
"1379","5","20","2025-05-24T08:09:24.918Z"
"1380","5","20","2025-05-24T13:49:44.060Z"
"1381","5","20","2025-05-24T05:15:47.616Z"
"1382","5","20","2025-05-24T20:22:52.442Z"
"1383","5","20","2025-05-24T08:58:02.676Z"
"1384","5","20","2025-05-24T17:08:34.039Z"
"1385","5","20","2025-05-24T16:07:50.796Z"
"1386","5","20","2025-05-24T01:02:47.746Z"
"1387","5","20","2025-05-24T05:12:22.614Z"
"1388","5","20","2025-05-24T02:59:25.061Z"
"1389","5","20","2025-05-23T21:38:02.667Z"
"1390","5","20","2025-05-24T15:49:51.247Z"
"1391","5","20","2025-05-24T17:56:25.642Z"
"1392","5","20","2025-05-24T20:48:04.023Z"
"1393","5","20","2025-05-24T04:52:16.483Z"
"1394","5","20","2025-05-24T02:55:06.606Z"
"1395","5","20","2025-05-24T19:02:28.892Z"
"1396","5","20","2025-05-24T04:09:41.156Z"
"1397","5","20","2025-05-23T21:12:43.966Z"
"1398","5","20","2025-05-24T03:34:31.726Z"
"1399","5","20","2025-05-24T04:55:12.559Z"
"1400","5","20","2025-05-24T09:29:50.943Z"
"1401","5","20","2025-05-24T07:48:45.804Z"
"1402","5","20","2025-05-24T13:55:39.469Z"
"1403","5","20","2025-05-24T11:18:51.583Z"
"1404","5","20","2025-05-23T23:32:12.388Z"
"1405","5","20","2025-05-23T21:27:17.650Z"
"1406","5","20","2025-05-24T18:51:14.991Z"
"1407","5","20","2025-05-24T11:33:13.736Z"
"1408","5","20","2025-05-24T14:31:09.059Z"
"1409","5","20","2025-05-24T20:14:27.643Z"
"1410","5","20","2025-05-24T19:27:36.662Z"
"1411","5","20","2025-05-24T02:33:01.955Z"
"1412","5","20","2025-05-24T14:20:49.427Z"
"1413","5","20","2025-05-24T06:29:37.025Z"
"1414","5","20","2025-05-24T13:26:53.886Z"
"1415","5","20","2025-05-24T00:03:15.509Z"
"1416","5","20","2025-05-24T16:49:53.792Z"
"1417","5","20","2025-05-24T18:15:17.890Z"
"1418","5","20","2025-05-24T19:26:46.032Z"
"1419","5","20","2025-05-24T18:27:48.296Z"
"1420","5","20","2025-05-24T13:30:58.670Z"
"1421","5","20","2025-05-24T01:24:24.420Z"
"1422","5","20","2025-05-24T02:20:24.813Z"
"1423","5","20","2025-05-24T00:50:21.577Z"
"1424","5","20","2025-05-24T02:43:30.398Z"
"1425","5","20","2025-05-23T21:52:24.219Z"
"1426","5","20","2025-05-24T08:20:52.796Z"
"1427","5","20","2025-05-24T09:58:34.705Z"
"1428","5","20","2025-05-23T23:09:13.348Z"
"1429","5","20","2025-05-24T12:32:17.496Z"
"1430","5","20","2025-05-24T16:32:23.826Z"
"1431","5","20","2025-05-24T03:00:28.258Z"
"1432","5","20","2025-05-24T06:02:16.956Z"
"1433","5","20","2025-05-24T13:28:07.618Z"
"1434","5","20","2025-05-24T14:46:04.026Z"
"1435","5","20","2025-05-24T03:34:08.885Z"
"1436","5","20","2025-05-24T11:29:57.922Z"
"1437","5","20","2025-05-23T21:33:15.898Z"
"1438","5","20","2025-05-24T15:09:09.140Z"
"1439","5","20","2025-05-23T22:12:03.300Z"
"1440","5","20","2025-05-23T21:34:59.195Z"
"1441","5","20","2025-05-24T03:13:30.155Z"
"1442","5","20","2025-05-23T20:59:10.179Z"
"1443","5","20","2025-05-24T08:29:57.316Z"
"1444","5","20","2025-05-24T06:32:18.056Z"
"1445","5","20","2025-05-24T08:12:35.262Z"
"1446","5","20","2025-05-24T18:52:43.785Z"
"1447","5","20","2025-05-24T07:26:22.501Z"
"1448","5","20","2025-05-24T13:59:20.127Z"
"1449","5","20","2025-05-24T12:33:44.746Z"
"1450","5","20","2025-05-24T16:14:18.202Z"
"1451","5","20","2025-05-24T01:17:39.348Z"
"1452","5","20","2025-05-24T02:29:50.367Z"
"1453","5","20","2025-05-23T23:39:02.743Z"
"1454","5","20","2025-05-24T18:04:28.711Z"
"1455","5","20","2025-05-24T05:03:32.698Z"
"1456","5","20","2025-05-24T07:23:46.236Z"
"1457","5","20","2025-05-24T14:27:07.954Z"
"1458","5","20","2025-05-24T03:38:13.099Z"
"1459","5","20","2025-05-24T09:48:52.405Z"
"1460","5","20","2025-05-24T06:58:36.418Z"
"1461","5","20","2025-05-24T18:29:41.750Z"
"1462","5","20","2025-05-23T23:43:40.152Z"
"1463","5","20","2025-05-24T16:31:27.673Z"
"1464","5","20","2025-05-24T16:24:10.675Z"
"1465","5","20","2025-05-24T10:02:26.187Z"
"1466","5","20","2025-05-24T13:03:11.969Z"
"1467","5","20","2025-05-24T17:06:56.328Z"
"1468","5","20","2025-05-24T18:42:21.350Z"
"1469","5","20","2025-05-24T00:12:34.104Z"
"1470","5","20","2025-05-24T03:50:13.070Z"
"1471","5","20","2025-05-24T18:52:01.932Z"
"1472","5","20","2025-05-24T19:09:20.799Z"
"1473","5","20","2025-05-24T07:18:55.641Z"
"1474","5","20","2025-05-24T08:16:23.873Z"
"1475","5","20","2025-05-23T21:29:56.862Z"
"1476","5","20","2025-05-24T08:28:11.961Z"
"1477","5","20","2025-05-24T14:04:08.433Z"
"1478","5","20","2025-05-24T17:41:31.292Z"
"1479","5","20","2025-05-24T04:04:22.222Z"
"1480","5","20","2025-05-24T00:15:34.064Z"
"1481","5","20","2025-05-24T02:05:13.498Z"
"1482","5","20","2025-05-23T23:39:57.434Z"
"1483","5","20","2025-05-24T05:31:25.442Z"
"1484","5","20","2025-05-24T16:04:30.569Z"
"1485","5","20","2025-05-24T04:49:28.244Z"
"1486","5","20","2025-05-24T02:48:05.761Z"
"1487","5","20","2025-05-24T04:38:51.202Z"
"1488","5","20","2025-05-24T12:54:01.964Z"
"1489","5","20","2025-05-24T14:12:40.458Z"
"1490","5","20","2025-05-23T20:58:21.627Z"
"1491","5","20","2025-05-24T02:35:37.703Z"
"1492","5","20","2025-05-24T16:57:21.725Z"
"1493","5","20","2025-05-24T07:54:52.976Z"
"1494","5","20","2025-05-24T04:46:32.239Z"
"1495","5","20","2025-05-24T00:09:53.310Z"
"1496","5","20","2025-05-24T06:37:08.759Z"
"1497","5","20","2025-05-24T02:49:57.916Z"
"1498","5","20","2025-05-24T00:26:58.280Z"
"1499","5","20","2025-05-24T02:36:25.733Z"
"1500","5","20","2025-05-24T15:20:19.824Z"
"1501","5","20","2025-05-24T04:20:00.820Z"
"1502","5","20","2025-05-24T20:33:50.146Z"
"1503","5","20","2025-05-24T15:01:09.664Z"
"1504","5","20","2025-05-24T20:44:03.082Z"
"1505","5","20","2025-05-24T11:15:09.505Z"
"1506","5","20","2025-05-23T22:03:52.632Z"
"1507","5","20","2025-05-24T02:56:44.587Z"
"1508","5","20","2025-05-24T17:31:27.697Z"
"1509","5","20","2025-05-24T01:16:50.898Z"
"1510","5","20","2025-05-24T13:27:30.257Z"
"1511","5","20","2025-05-24T02:31:16.698Z"
"1512","5","20","2025-05-23T22:25:30.451Z"
"1513","5","20","2025-05-23T22:38:37.493Z"
"1514","5","20","2025-05-24T17:51:14.595Z"
"1515","5","20","2025-05-24T09:45:34.619Z"
"1516","5","20","2025-05-24T10:16:36.574Z"
"1517","5","20","2025-05-24T10:28:31.302Z"
"1518","5","20","2025-05-24T00:41:25.076Z"
"1519","5","20","2025-05-24T17:20:17.651Z"
"1520","5","20","2025-05-24T15:08:56.146Z"
"1521","5","20","2025-05-23T23:44:41.841Z"
"1522","5","20","2025-05-24T02:15:18.313Z"
"1523","5","20","2025-05-23T22:18:05.197Z"
"1524","5","20","2025-05-24T03:06:32.613Z"
"1525","5","20","2025-05-24T16:37:48.988Z"
"1526","5","20","2025-05-24T07:21:28.738Z"
"1527","5","20","2025-05-24T12:42:59.639Z"
"1528","5","20","2025-05-24T18:22:46.879Z"
"1529","5","20","2025-05-24T14:57:00.167Z"
"1530","5","20","2025-05-23T22:31:23.569Z"
"1531","5","20","2025-05-24T02:49:22.656Z"
"1532","5","20","2025-05-24T18:25:14.559Z"
"1533","5","20","2025-05-24T05:15:21.668Z"
"1534","5","20","2025-05-24T02:11:56.633Z"
"1535","5","20","2025-05-24T09:15:47.082Z"
"1536","5","20","2025-05-24T04:28:16.246Z"
"1537","5","20","2025-05-24T19:29:25.278Z"
"1538","5","20","2025-05-24T06:54:14.699Z"
"1539","5","20","2025-05-24T11:54:41.479Z"
"1540","5","20","2025-05-23T21:03:00.820Z"
"1541","5","20","2025-05-24T17:33:58.651Z"
"1542","5","20","2025-05-24T08:01:43.505Z"
"1543","5","20","2025-05-24T11:00:16.892Z"
"1544","5","20","2025-05-23T21:19:23.144Z"
"1545","5","20","2025-05-24T00:07:10.532Z"
"1546","5","20","2025-05-24T17:57:25.058Z"
"1547","5","20","2025-05-24T05:00:04.503Z"
"1548","5","20","2025-05-23T22:09:34.580Z"
"1549","5","20","2025-05-24T09:56:38.396Z"
"1550","5","20","2025-05-24T05:59:23.628Z"
"1551","5","20","2025-05-24T20:14:06.507Z"
"1552","5","20","2025-05-24T20:35:21.974Z"
"1553","5","20","2025-05-24T01:25:40.053Z"
"1554","5","20","2025-05-24T10:11:55.466Z"
"1555","5","20","2025-05-23T23:29:48.960Z"
"1556","5","20","2025-05-24T08:05:08.058Z"
"1557","5","20","2025-05-24T00:57:09.963Z"
"1558","5","20","2025-05-24T17:09:05.336Z"
"1559","5","20","2025-05-23T23:22:30.417Z"
"1560","5","20","2025-05-23T22:25:05.643Z"
"1561","5","20","2025-05-24T12:52:06.677Z"
"1562","5","20","2025-05-24T15:26:54.935Z"
"1563","5","20","2025-05-24T18:27:24.671Z"
"1564","5","20","2025-05-24T11:26:13.882Z"
"1565","5","20","2025-05-24T12:05:49.334Z"
"1566","5","20","2025-05-23T23:35:45.819Z"
"1567","5","20","2025-05-24T14:33:23.034Z"
"1568","5","20","2025-05-24T06:58:58.347Z"
"1569","5","20","2025-05-23T22:32:59.844Z"
"1570","5","20","2025-05-24T19:35:54.551Z"
"1571","5","20","2025-05-24T12:34:03.339Z"
"1572","5","20","2025-05-24T19:22:39.478Z"
"1573","5","20","2025-05-24T17:05:51.039Z"
"1574","5","20","2025-05-24T17:03:36.370Z"
"1575","5","20","2025-05-24T12:49:03.479Z"
"1576","5","20","2025-05-24T20:02:12.196Z"
"1577","5","20","2025-05-24T06:11:53.418Z"
"1578","5","20","2025-05-24T02:56:29.296Z"
"1579","5","20","2025-05-24T09:19:17.338Z"
"1580","5","20","2025-05-23T23:41:18.304Z"
"1581","5","20","2025-05-23T22:53:21.534Z"
"1582","5","20","2025-05-24T08:50:57.936Z"
"1583","5","20","2025-05-24T14:49:54.911Z"
"1584","5","20","2025-05-24T18:20:10.153Z"
"1585","5","20","2025-05-24T20:04:56.330Z"
"1586","5","20","2025-05-24T19:40:40.839Z"
"1587","5","20","2025-05-24T07:59:50.147Z"
"1588","5","20","2025-05-23T23:10:50.091Z"
"1589","5","20","2025-05-24T02:05:19.048Z"
"1590","5","20","2025-05-24T13:56:42.069Z"
"1591","5","20","2025-05-24T20:37:20.113Z"
"1592","5","20","2025-05-24T14:41:02.723Z"
"1593","5","20","2025-05-24T06:39:36.287Z"
"1594","5","20","2025-05-24T03:55:18.974Z"
"1595","5","20","2025-05-24T01:15:47.954Z"
"1596","5","20","2025-05-23T23:39:52.052Z"
"1597","5","20","2025-05-24T08:27:07.756Z"
"1598","5","20","2025-05-24T07:14:39.105Z"
"1599","5","20","2025-05-24T20:27:50.243Z"
"1600","5","20","2025-05-24T03:52:03.213Z"
"1601","5","20","2025-05-24T01:12:26.312Z"
"1602","5","20","2025-05-24T17:37:55.591Z"
"1603","5","20","2025-05-23T22:37:12.846Z"
"1604","5","20","2025-05-24T03:20:38.845Z"
"1605","5","20","2025-05-24T03:16:15.452Z"
"1606","5","20","2025-05-24T15:44:17.214Z"
"1607","5","20","2025-05-24T00:49:27.169Z"
"1608","5","20","2025-05-24T17:04:49.415Z"
"1609","5","20","2025-05-24T09:59:44.823Z"
"1610","5","20","2025-05-24T14:29:39.045Z"
"1611","5","20","2025-05-24T00:28:38.651Z"
"1612","5","20","2025-05-24T16:07:13.394Z"
"1613","5","20","2025-05-24T07:17:17.295Z"
"1614","5","20","2025-05-23T23:33:34.679Z"
"1615","5","20","2025-05-24T01:09:03.881Z"
"1616","5","20","2025-05-24T10:47:27.505Z"
"1617","5","20","2025-05-24T12:41:44.590Z"
"1618","5","20","2025-05-24T12:09:39.488Z"
"1619","5","20","2025-05-24T03:33:00.290Z"
"1620","5","20","2025-05-24T12:08:05.172Z"
"1621","5","20","2025-05-24T19:17:29.659Z"
"1622","5","20","2025-05-24T00:37:38.337Z"
"1623","5","20","2025-05-24T14:42:59.193Z"
"1624","5","20","2025-05-24T14:43:50.536Z"
"1625","5","20","2025-05-24T17:13:41.169Z"
"1626","5","20","2025-05-24T10:25:05.862Z"
"1627","5","20","2025-05-24T08:36:47.051Z"
"1628","5","20","2025-05-23T21:18:27.069Z"
"1629","5","20","2025-05-24T20:27:31.978Z"
"1630","5","20","2025-05-24T19:26:05.055Z"
"1631","5","20","2025-05-24T02:18:31.660Z"
"1632","5","20","2025-05-24T18:39:56.167Z"
"1633","5","20","2025-05-23T21:11:18.316Z"
"1634","5","20","2025-05-24T00:14:36.562Z"
"1635","5","20","2025-05-24T18:26:03.082Z"
"1636","5","20","2025-05-24T19:08:58.070Z"
"1637","5","20","2025-05-24T06:42:36.775Z"
"1638","5","20","2025-05-24T08:04:36.350Z"
"1639","5","20","2025-05-23T22:11:55.350Z"
"1640","5","20","2025-05-23T22:33:05.811Z"
"1641","5","20","2025-05-24T12:14:17.274Z"
"1642","5","20","2025-05-24T09:14:58.944Z"
"1643","5","20","2025-05-24T13:15:46.303Z"
"1644","5","20","2025-05-24T03:13:44.086Z"
"1645","5","20","2025-05-24T01:21:57.742Z"
"1646","5","20","2025-05-24T18:42:37.351Z"
"1647","5","20","2025-05-24T18:20:02.853Z"
"1648","5","20","2025-05-24T12:15:45.133Z"
