payment_id,order_id,card_type,customer_id,paid_amount,bank_transaction,payment_at
"99d924c8-e828-455a-b551-d4973e791bb8","35b6a279-d258-4915-afd4-a9934d1923cf","amex","10","526039.77","A invoice for SEK 661.28 was made at النابلي - بن عبدالله via card ending ****9590 on account ***3391.","2025-05-24T09:38:22.925Z"
"12da023a-68ee-4041-8633-b94a59a14f83","e26f8868-6263-4f10-bb00-34319b1e0cec","mastercard","10","194272.32","withdrawal confirmed at الكراي, النجار and النفير for SOS 649.84, card ending in ****7428 associated with account ***3242.","2025-05-24T09:07:59.922Z"
"8cd4bc53-fa62-4c2c-88aa-9aed9c6fd082","ac02105e-1fe6-4344-82cf-06c036ebaef1","mastercard","13","117635.54","withdrawal at الشريف Group with a card ending in ****1622 for SZL 561.16 from account ***8272.","2025-05-24T09:03:13.660Z"
"06ab31ab-e4b0-4c6c-9a97-faad2bee949c","76a289a1-4792-4b6d-a4a8-d4f233868560","amex","3","999535.51","deposit at الشتيوي - الدرقاش with a card ending in ****2057 for UGX 197.55 from account ***2041.","2025-05-24T12:35:25.423Z"
"e87bc173-f76a-488f-94c5-c1d560328108","28438ce4-3277-4719-ba38-efb3fdfda0e2","visa","8","419820.11","payment of SEK 562.20 at نيفر - جراد charged to account ending in 0131 using card ending in ****0084.","2025-05-24T05:41:42.724Z"
"a2d39d93-a10a-45de-a1c0-c782cac38986","774b25cd-15ea-41b4-8651-02f8688616db","amex","4","392098.46","Your invoice of DKK 854.46 at بودوارة and Sons was successful. Charged via card ****6044 to account ***1889.","2025-05-23T23:03:58.243Z"
"73f095b3-e09e-42d4-875f-94fb562aeef6","45d8844f-f67b-4728-9756-60fb26c787f8","amex","18","351928.33","withdrawal processed at الطريقي - بن حسين for KYD 758.21, using card ending ****3546. Account: ***4778.","2025-05-24T20:29:09.539Z"
"4c6f0a6a-05d0-4a53-807e-74dae87b6022","cd7f5119-512b-4cc6-92d6-bcdaaaca9e33","mastercard","18","508878.15","invoice at زروق, النفير and الكافي with a card ending in ****3162 for BAM 158.70 from account ***5944.","2025-05-24T05:54:53.511Z"
"9bd94cc6-b692-4eeb-b302-f8d8cd81d28a","db1de545-7962-4a9f-b6f4-11e39a283c92","visa","17","151590.49","Your invoice of BYN 703.11 at عاشور - بن عبدالله was successful. Charged via card ****9548 to account ***5223.","2025-05-23T22:17:04.658Z"
"ea603d5b-7f1d-4c61-9c62-37f29a29fcf8","5ca06f8c-9a53-4ba2-8924-79fdb288205b","mastercard","8","9228.97","payment processed at ادريس Group for BDT 109.74, using card ending ****2149. Account: ***6353.","2025-05-24T01:48:27.765Z"
"9b37aabc-41d5-4e7b-b565-6bedc758412d","b9eed8bd-85b2-4c33-9ae6-13c942e7dacf","mastercard","7","237934.51","Transaction alert: payment at النابلي, هذيل and عطالله using card ending ****3076 for an amount of LAK 683.89 on account ***8693.","2025-05-24T08:39:48.725Z"
"c9e25fc5-7ac7-4187-ad36-baccad927b9e","308946ab-c6ff-46f6-9ea1-1e7ca74fbf73","amex","14","942271.64","invoice at العواني and Sons with a card ending in ****2880 for AOA 22.71 from account ***2927.","2025-05-24T17:10:53.934Z"
"f4100f46-7cbd-4f6b-918f-561ef7ed135b","37de9841-8eb4-4026-9283-9e2f9302a432","amex","19","998897.13","deposit of OMR 70.81 at البشيري - بن حمودة charged to account ending in 2302 using card ending in ****9197.","2025-05-23T21:42:14.820Z"
"dfc0b4de-21fb-449c-8a19-6a893061be63","1792ae08-46bd-447a-9d15-8d3ee359f1e4","visa","3","794960.99","Transaction alert: deposit at فقوسة, سعيد and الزوابي using card ending ****9387 for an amount of LSL 766.47 on account ***8129.","2025-05-24T13:32:49.314Z"
"808e947a-a5b0-47a9-bc52-2fe705f57cb6","509d71b1-9199-48ed-b2a8-f35b8fed2cf8","amex","13","455695.49","withdrawal processed at تومي, عظومة and همدان for KPW 206.31, using card ending ****5231. Account: ***9931.","2025-05-24T17:56:29.222Z"
"bb4a1cfb-c824-4299-9d8f-a8290a39a54a","97e4ca46-05cc-40ac-8bed-595a0c20dad5","amex","19","666046.19","You made a payment of MUR 561.04 at السقا - الزوابي using card ending in ****6368 from account ***3566.","2025-05-23T23:20:40.859Z"
"b0e8686d-bde1-46aa-a883-9f1bc934dd72","0adf23d2-51ed-44a6-8052-b9c911fe37e2","mastercard","8","706126.3","invoice processed at غويلة, خنفير and بن حمودة for MZN 533.30, using card ending ****9843. Account: ***9983.","2025-05-23T21:38:07.320Z"
"a7f85817-148c-4500-8625-84d99dd2efa1","5a1a9670-acf0-43e6-97fd-cef89d9158a6","amex","16","331299.72","You made a withdrawal of MXN 422.41 at المحجوب Group using card ending in ****1703 from account ***2841.","2025-05-23T22:17:03.293Z"
"3e977313-5a17-4ce3-8e01-17725829f704","0f3fad1e-b800-451f-92e5-cded1011d2a4","visa","1","445280.66","payment processed at خنفير, عظومة and القلال for AWG 494.55, using card ending ****5028. Account: ***7817.","2025-05-24T03:25:42.303Z"
"62e3615f-5602-474e-9041-fd16fa81028e","e6c4e75a-0cf9-415e-b170-94cf0fbef24d","visa","6","753624.97","withdrawal of SAR 108.67 at ادريس - الرصاع charged to account ending in 9568 using card ending in ****5748.","2025-05-24T11:32:46.691Z"
"8f987ab3-a4f9-400e-90cd-c22ad0b6c6a4","66c69a0f-c8b4-4659-b2ad-8e14593325c6","amex","12","749751.98","Your invoice of GHS 829.77 at الحمامي Group was successful. Charged via card ****6295 to account ***9772.","2025-05-24T17:50:19.911Z"
"3f5e42d4-0908-40fa-9540-9ee2ff21d384","541dd22d-7069-47fb-b5eb-e84cc4f26f24","amex","18","990414.23","A invoice for ILS 331.52 was made at الوحيشي - العواني via card ending ****5076 on account ***4673.","2025-05-24T02:24:48.531Z"
"b5df185e-e17a-493b-9354-19e1d1f4a3fc","910fc026-91c5-44e5-a5de-4f0d3a57361a","amex","6","339470.1","withdrawal transaction at بن حسين - النجار using card ending with ****6342 for NGN 275.85 in account ***1680.","2025-05-24T02:41:57.544Z"
"2c95cf5c-d6f3-4595-9e9a-078b6b5d4ff8","80601580-c319-47fe-8141-996565c0a88f","visa","10","581204.44","You made a deposit of MWK 632.13 at الشريف - العنابي using card ending in ****7729 from account ***7847.","2025-05-24T18:37:45.902Z"
"dae3d0c5-3d63-4cd5-b938-4d5eb1393119","e8328dd0-12f8-46b6-9225-941fa3055c03","amex","1","427506.53","withdrawal of MOP 794.45 at المنيف, جاوحدو and بن حمودة charged to account ending in 3865 using card ending in ****4107.","2025-05-23T23:57:50.884Z"
"a7877cfb-2324-476a-a65e-727e654ba343","88141eac-cfcd-450a-b712-72cbc168ab92","amex","2","408342.42","Your invoice of LAK 330.60 at العطار, البشيري and بن عبد السلام was successful. Charged via card ****8166 to account ***7140.","2025-05-24T18:30:03.057Z"
"a5b54671-6948-44bb-bf83-7ca8f0babd80","feddb053-20c7-41da-af9d-da75a8119374","amex","20","280645.35","A withdrawal of BND 340.63 occurred at خنفير Inc using a card ending in ****6224 for account ***3032.","2025-05-24T08:31:05.247Z"
"e94bd332-1788-48c7-b6b8-c85f137bf32c","b11afb1b-2a99-4bc3-a687-a15b38ef514f","visa","8","311531.37","deposit processed at بن عمر - ادريس for MVR 848.43, using card ending ****2166. Account: ***7001.","2025-05-24T16:48:06.021Z"
"20933a22-49b9-4e47-9a10-cdd64bde5d52","c030aae3-f891-4a7d-abe6-86e258b03f1a","mastercard","5","524007.11","withdrawal processed at بوديبة Group for SOS 944.30, using card ending ****2122. Account: ***1122.","2025-05-23T21:56:00.700Z"
"ecf6cb70-5ad0-4e26-ab98-89876f22eb10","d1aeb98b-628c-46c1-8382-122db00b525f","amex","15","385148.07","withdrawal transaction at السقا and Sons using card ending with ****5239 for INR 348.19 in account ***7781.","2025-05-24T12:21:12.915Z"
"14ce6507-2d71-4105-bb65-9df27cd62a76","6ae1dbd7-081a-4802-8665-c32d1ee3312e","mastercard","14","678683.24","payment confirmed at الع لويني - جراد for UYU 778.64, card ending in ****4403 associated with account ***5118.","2025-05-24T11:31:25.028Z"
"806e8fb4-1cea-42b4-b536-8d68e2ef07fe","dd708ac4-5fb9-4de8-8a83-db5ff7bd00b9","mastercard","20","925610.39","A invoice of MZN 970.25 occurred at غويلة, ادريس and الشتيوي using a card ending in ****1948 for account ***6892.","2025-05-24T00:44:04.191Z"
"baebd7ba-c2e8-4521-b3bb-c8021a500760","04423c9f-b5d0-4552-9466-d7695875869b","mastercard","15","958664.77","You made a deposit of HUF 538.03 at الصغير - جاوحدو using card ending in ****8761 from account ***6185.","2025-05-24T02:09:54.512Z"
"e6d1e29a-5498-4efb-a46b-a928e4e4828b","fa10e56a-dae3-4eea-a20c-50571acb25d6","amex","2","646711.35","A withdrawal of CZK 240.68 occurred at بوهاها Inc using a card ending in ****3850 for account ***5894.","2025-05-24T03:13:58.572Z"
"88094f92-ed04-4ede-9042-d1721a87a19b","9b774fc9-9d76-4c59-9be8-1edca3d89396","mastercard","13","633493.29","payment transaction at الخليفي - الشريف using card ending with ****3664 for MDL 706.90 in account ***8448.","2025-05-24T05:29:21.554Z"
"06174a9b-7fee-4a88-a5c2-2fc5f31c5c51","8383d3e1-4cb8-431a-b947-f03ea288770c","mastercard","11","38701.05","invoice processed at الدرقاش - الصفار for BYN 435.56, using card ending ****1507. Account: ***1133.","2025-05-24T14:02:57.090Z"
"412fabd7-1e7c-4ad5-b586-4e68082db72d","fb488626-78e9-4e40-a2f5-ad6599a09a7f","mastercard","7","277779.5","payment transaction at الغربي - الشيباني using card ending with ****4345 for MNT 280.79 in account ***3030.","2025-05-24T20:19:17.282Z"
"15612faf-a48f-499e-8a7b-4276c1cd1e5e","9e85037d-9537-4dd7-b6bd-805f7b931d25","amex","20","117467.94","payment of MWK 494.01 at شقرون Inc charged to account ending in 8402 using card ending in ****0035.","2025-05-24T16:18:25.510Z"
"b5d4b616-6a58-4976-9a9f-9b54f7acecb9","d5219c1f-a796-4c13-aa7f-cae24ae6d300","visa","12","359780.35","Payment of UGX 283.50 for withdrawal at جاوحدو Inc, processed with card ending ****5330 linked to account ***7630.","2025-05-24T19:40:03.893Z"
"6fe081f4-7c19-4a59-ad6f-364e3c5b0ccc","151a1804-1e82-4aa8-90f0-b4c755272cec","visa","17","525064.26","Your withdrawal of SDG 527.85 at الطريقي and Sons was successful. Charged via card ****9676 to account ***9098.","2025-05-24T11:46:56.218Z"
"2b8a0428-fd29-45b5-b729-c4584fc14c8a","dc8cb739-01ca-4fc4-bdfa-17b9053a0430","amex","16","235865.94","A invoice for SHP 161.88 was made at الع لويني, الزوابي and السقاط via card ending ****4118 on account ***6799.","2025-05-24T04:41:38.976Z"
"7fc38767-b0ba-4799-a3c6-1585253ac548","e0535fc3-c3f7-48fc-9e1c-6be6d0c6f0fe","mastercard","17","507862.54","A deposit for GTQ 894.63 was made at سويس and Sons via card ending ****0058 on account ***5408.","2025-05-24T07:45:25.922Z"
"a5afd47b-541a-4858-a1f7-ba39cd8e1c34","5dd38878-d631-4379-93c6-db64a9fc8b07","mastercard","8","37259.7","payment confirmed at بنسلامة Group for KGS 680.83, card ending in ****0937 associated with account ***5076.","2025-05-24T20:48:02.246Z"
"d58c5165-4551-419e-a549-6cae8e5a8718","1eed12dd-5151-4079-8448-a89e70c9b8b9","mastercard","19","289734.93","invoice transaction at الأشراف LLC using card ending with ****2329 for ALL 747.82 in account ***1752.","2025-05-24T10:55:29.427Z"
"368b2f3b-8de5-4574-87b9-d59f219bc41f","cca5e6bc-2986-437b-81cd-82b5b6a37262","amex","12","749407.64","invoice processed at شقرون - الكافي for BSD 953.33, using card ending ****5183. Account: ***5755.","2025-05-23T23:51:05.079Z"
"74b73aef-5d5c-4a41-9a2f-007793013af7","55e3b12f-8366-43f4-b925-bb02c62fc5f6","visa","8","379907.51","payment of BOB 208.97 at النجار - النفطي charged to account ending in 6072 using card ending in ****8737.","2025-05-24T03:48:36.481Z"
"eff7632f-7c2a-48ba-ab9b-82495fd5d199","e8a06bb0-8cf1-46df-b207-6ba02fd77125","amex","20","168031.26","A deposit of THB 703.10 occurred at العلاني Inc using a card ending in ****6815 for account ***7615.","2025-05-23T22:37:57.818Z"
"9194a3a8-0e3f-45e1-836a-867631e24e37","23e75b7d-e05e-4662-9b20-2ad587e78532","visa","11","415993.82","deposit processed at المنيف - زروق for CNY 986.50, using card ending ****4238. Account: ***2763.","2025-05-24T08:39:16.745Z"
"8c8806eb-1ffa-4f98-ab40-172d00832657","bca2da7e-1cfc-4290-a913-51c4edbd36a4","amex","5","492510.82","deposit transaction at شنيق, الرقيق and الرقيق using card ending with ****5833 for BSD 52.03 in account ***1895.","2025-05-24T05:08:56.535Z"
"ceed0e1f-1c4f-4b5e-baa4-939004db4529","2915f391-9e6a-4e78-a679-f21a2121cbd0","mastercard","1","669919.27","You made a payment of HNL 176.86 at عنون, الأشراف and جابالله using card ending in ****1518 from account ***4234.","2025-05-24T18:50:08.098Z"
"c666e1c2-d67a-4faf-87a5-07f62f613ce2","180cab45-a87e-41d4-838c-e87cee5576d1","visa","9","984776.37","Your deposit of LYD 560.46 at بن حسين, نيفر and الزوابي was successful. Charged via card ****6834 to account ***8531.","2025-05-24T20:37:18.560Z"
"3321be22-6d4a-4c2d-b12f-0bf78f579cc0","34ae41af-7b07-4124-9287-509d6f1d9365","amex","9","337821.75","payment processed at الكراي, النقاش and عاشور for YER 619.20, using card ending ****9654. Account: ***4155.","2025-05-24T15:57:47.399Z"
"9642354c-0534-498e-bebb-a8e24d287a32","d9ac8286-0b08-4371-8d19-142f16157eeb","mastercard","11","789653.11","deposit processed at الزوابي, القلال and السقاط for KHR 423.08, using card ending ****5340. Account: ***2975.","2025-05-24T11:58:55.700Z"
"0b18e860-1c7e-4293-8384-26646f12b613","74c253b6-1e82-4c5a-a874-35a9c222814f","amex","18","710268.79","withdrawal transaction at خنفير - ادريس using card ending with ****5707 for SAR 766.77 in account ***0137.","2025-05-24T08:18:56.911Z"
"a2cff251-ff63-42b9-a5ef-fd6b28a68050","0b11dfce-2995-43cb-9dc8-d44a9082dc47","amex","16","937184.24","payment transaction at النفير - بن عمر using card ending with ****6850 for ZAR 711.75 in account ***0219.","2025-05-24T04:12:58.939Z"
"d8437870-8e72-4998-8ec9-983df79afea6","90331d88-befa-4590-9862-ef0ddfd4d724","amex","4","840838.46","deposit transaction at الع لويني, الرصاع and الشتيوي using card ending with ****9279 for ANG 451.73 in account ***9696.","2025-05-24T12:02:37.845Z"
"f4a89433-cc1f-474b-80f4-790a114f7ea7","d06d1cd1-ea81-4ecb-9f16-810669b9654b","mastercard","2","507061.89","Your payment of CVE 257.98 at الشريف, النابلي and بودوارة was successful. Charged via card ****8967 to account ***0095.","2025-05-23T21:10:14.662Z"
"7daf50c3-ab8f-4122-980f-873afa06bf17","ad4f6d95-3cbb-4a08-91be-94d58d526eed","visa","7","991947.13","A invoice of UGX 10.57 occurred at المحجوب - الطويل using a card ending in ****3769 for account ***0257.","2025-05-24T02:19:01.130Z"
"46e3ee9f-7f4c-4e3f-a694-3665319b5f14","b43db7ee-4650-4f54-bf34-3f33b79bd0ac","amex","6","823787.04","withdrawal processed at الغربي - المنيف for JMD 480.84, using card ending ****4380. Account: ***3194.","2025-05-24T14:17:56.401Z"
"a024e469-0e62-42f2-bd87-49a0a2e0dbbd","f48a31cf-017c-42f6-b8f8-a76597258d26","amex","16","331831.91","invoice confirmed at النفير - النفطي for SRD 616.07, card ending in ****6045 associated with account ***9094.","2025-05-24T15:04:02.688Z"
"e835db96-14b6-4515-90e3-7a046d607e32","f6d679b3-459b-4de3-a83f-589d629ddf4d","amex","12","320926.39","invoice at النخلي Group with a card ending in ****2036 for XAF 817.66 from account ***8508.","2025-05-24T10:34:05.374Z"
"90acc5ff-0225-454e-8f0a-9a47a7db5855","eedaed29-c1f3-45ad-a51b-763538496afd","mastercard","18","792205.16","A invoice for BBD 892.90 was made at تومي, همدان and بن عبد السلام via card ending ****0989 on account ***1399.","2025-05-24T18:24:03.765Z"
"775d37d6-e121-4b96-b8e5-a4365bd9aa36","00b27ff7-4b76-4968-a293-a41d0466b676","mastercard","17","346963.84","payment transaction at الخليفي, الرقيق and الدرقاش using card ending with ****5438 for BRL 95.82 in account ***3723.","2025-05-24T09:47:55.989Z"
"30d607c0-2284-4da1-a6e6-0c5f8850cc1a","651bdae9-7455-40f8-abeb-812d52d043fa","amex","13","619668.7","You made a deposit of LRD 535.48 at الرقيق - سعيد using card ending in ****4724 from account ***6526.","2025-05-24T04:51:54.134Z"
"2eee8cf6-5be8-4fdc-ad5b-ef417d9e997f","3d6f7222-5904-43a4-aa4c-c9752ac93815","mastercard","10","699901.54","A withdrawal for RSD 785.61 was made at جاوحدو and Sons via card ending ****3576 on account ***0389.","2025-05-23T22:09:12.006Z"
"bb988db1-778f-4f63-8817-e9e792b1d6fa","76bf3592-7b38-4236-bb09-f4bcb7abb766","visa","14","656465.54","Transaction alert: deposit at ادريس, السقاط and العنابي using card ending ****3976 for an amount of BDT 351.67 on account ***4735.","2025-05-24T16:52:33.540Z"
"96e01809-d027-43dd-963e-86cc62e602d2","6ac7a7d5-afb2-42c4-903f-021de3a1a2ce","amex","11","648329.1","withdrawal confirmed at السقاط - بن حمودة for VUV 40.34, card ending in ****4241 associated with account ***0569.","2025-05-24T14:21:41.060Z"
"8f1fd7bd-203f-4144-aad7-6b3ca228e93f","67f1edb6-9f5e-4362-88a3-868ba24eec41","mastercard","8","885232.98","withdrawal confirmed at الكراي, الشتيوي and العواني for DOP 774.62, card ending in ****4104 associated with account ***9640.","2025-05-24T03:25:19.486Z"
"de3efa40-7ff6-4e2f-934b-89b12b0b1a72","f8588bd5-7088-49aa-b384-8dc656f7d8f1","mastercard","20","96306.85","invoice of BBD 300.27 at لخشين - الدنوني charged to account ending in 3502 using card ending in ****3739.","2025-05-24T16:25:31.662Z"
"48cca4a2-0af5-4f76-933e-717de0a9594c","5a11bd6a-9de1-4f01-b073-84f4e5b199df","visa","13","674793.46","A invoice for MNT 86.69 was made at بن عثمان Group via card ending ****8232 on account ***5673.","2025-05-24T17:01:17.599Z"
"27f4c92d-c494-431a-a49a-0163e8f32022","59fa93aa-a7bd-4215-9a26-7c87a5515367","mastercard","13","353603.35","payment processed at الصفار - العواني for JMD 868.83, using card ending ****4964. Account: ***6205.","2025-05-24T01:23:56.505Z"
"ac0461ac-e2db-49b4-8a99-af27555b921f","8ab0a6f7-422a-4a74-93f3-79e34e87a72b","visa","1","87972.03","Payment of DKK 512.66 for invoice at الحمامي - الدرقاش, processed with card ending ****2502 linked to account ***7063.","2025-05-24T13:18:12.275Z"
"18255e57-26c4-4f21-b5bb-99f6edb78ce6","e3bb92ca-457a-4765-9fc7-cc3bafd77b7d","visa","5","843908.6","payment of SDG 597.98 at جاوحدو - القلال charged to account ending in 6131 using card ending in ****1009.","2025-05-24T11:25:46.718Z"
"2571c294-7e40-4401-9697-e2c151a03329","eda95412-3cb5-4c3c-858c-c79919a5202a","amex","11","120434.17","A invoice of MWK 340.56 occurred at عنون, ادريس and سويس using a card ending in ****9058 for account ***2834.","2025-05-24T06:41:06.011Z"
"692c16a6-30ad-40b1-ae07-be9a0b1b8453","01f01ca6-2082-4809-bc0f-c65d1766408e","amex","5","120676.81","A payment of YER 777.39 occurred at الصغير - الطويل using a card ending in ****3447 for account ***3409.","2025-05-24T06:26:32.164Z"
"fb462c45-100d-42ed-95c3-cb8273b121c8","3dce7dec-03af-41ba-9431-6037972caa9f","mastercard","13","806800.99","A payment of STN 2.69 occurred at المنيف, بن عبدالله and السقا using a card ending in ****8101 for account ***4926.","2025-05-24T17:48:17.942Z"
"254f0ecd-7174-4829-a5fd-f29ec1b170d9","54620bb7-230c-4d77-9121-f453aa865e2e","mastercard","13","198403.97","A deposit for AED 469.85 was made at ادريس, يافع and جابالله via card ending ****5586 on account ***2998.","2025-05-23T23:07:06.000Z"
"3a93f60c-3443-4c17-b222-ebf85c76695c","a43e2c42-d1ca-4d3e-abd0-08e7ceddbcc2","amex","18","29275.49","deposit transaction at الرصاع Inc using card ending with ****0489 for RWF 192.02 in account ***8280.","2025-05-24T08:32:54.426Z"
"c1ddbaa4-2a9c-437e-818a-fb096e57d642","ed3079eb-caf9-4d40-b8b1-aa02aca4ef25","amex","6","170658.21","invoice at النقاش Group with a card ending in ****8236 for SCR 948.66 from account ***3726.","2025-05-24T19:26:37.556Z"
"47bde4b8-6894-4546-af23-94cf11f1e2f8","5e46f95d-a093-42a6-8eaa-534100924e0f","visa","9","547476.8","withdrawal at السقا, بن حسين and البشيري with a card ending in ****0693 for RUB 606.82 from account ***2869.","2025-05-24T03:19:49.352Z"
"50688e91-0daa-4752-a388-62756b45f844","43084166-d217-4a1d-bdd5-6ce9cd77e18b","visa","18","534896.7","invoice processed at خنفير - العطار for RUB 270.26, using card ending ****6847. Account: ***2937.","2025-05-23T23:15:57.904Z"
"e2dc99e8-002d-4d13-b86b-8311737529f6","515ea98b-5d23-4ad6-bc9a-e09041303d8f","mastercard","14","894147.73","You made a deposit of MDL 573.67 at النابلي - المولدي using card ending in ****6098 from account ***4403.","2025-05-24T19:35:38.719Z"
"51869154-79ea-4f32-9e76-64cccb40ac02","e08c438c-92ce-4655-9001-37f80195415f","visa","18","647039.17","You made a payment of SRD 912.45 at الغربي and Sons using card ending in ****4853 from account ***9104.","2025-05-24T06:33:03.419Z"
"7699df04-14d5-4d2b-ad08-c93d1ff8ac58","85616b70-fbc9-46e5-b218-7274372f90dc","mastercard","19","961069.43","deposit transaction at بوديبة, عنون and عنون using card ending with ****1958 for SEK 536.92 in account ***5100.","2025-05-24T08:35:41.010Z"
"264b90ce-7f35-4d4f-848b-39cd78ee571c","7509c986-c026-494f-bbf4-df54ada4c223","visa","11","791442.86","Payment of GYD 23.23 for payment at بنسلامة - فقوسة, processed with card ending ****3756 linked to account ***8802.","2025-05-24T15:58:30.783Z"
"057fbf0c-6989-4973-b201-123088db3ff4","9d3a125a-136a-4c67-8d42-988c6d4b5bc2","amex","10","831909.02","payment processed at يافع Group for CRC 720.98, using card ending ****1702. Account: ***9957.","2025-05-24T03:16:20.307Z"
"730b475b-f46d-4b29-b653-6a246ef4d059","55ef4073-531b-4749-b990-1d6a28d6c240","mastercard","4","743553.52","You made a invoice of HUF 905.87 at العواني, بن عبدالله and العلاني using card ending in ****9104 from account ***1027.","2025-05-24T05:40:44.657Z"
"a125d753-eace-4d24-958e-f5579ad71634","838bbe1f-ba2d-4813-b092-a0a384b26efe","amex","2","512543.1","deposit of TJS 245.82 at المحجوب Group charged to account ending in 7763 using card ending in ****7580.","2025-05-23T21:44:41.848Z"
"4a8962b0-6686-4427-a488-ace85e3f1057","cd7d5918-7aa5-4035-b80f-00e7686fc793","visa","2","357741.55","Your withdrawal of LSL 811.66 at سعيد, سعيد and غويلة was successful. Charged via card ****5817 to account ***5178.","2025-05-24T13:36:42.274Z"
"44b94e52-c232-4e8c-b0a6-dea2281a8b48","a4b112aa-3811-4377-928d-8f1248b6a94d","visa","13","384905.2","A deposit for BWP 133.64 was made at الشيباني, بن عثمان and عاشور via card ending ****3038 on account ***1782.","2025-05-23T22:57:11.551Z"
"1e8f92ed-ecce-4aa3-b988-586ac4c4c345","8b1bedb6-37ec-4348-bfa4-6e41510cd03d","amex","10","212833.68","deposit confirmed at ادريس - القلشاني for ISK 958.54, card ending in ****0840 associated with account ***8847.","2025-05-23T22:07:35.838Z"
"12776537-42eb-4ac3-9c7d-5f0beef10e7e","835db007-53c4-43a0-b329-4a0e33028610","amex","13","741266.67","Payment of MZN 824.06 for deposit at لخشين - جاوحدو, processed with card ending ****1649 linked to account ***9141.","2025-05-24T12:02:03.118Z"
"3c390591-7c31-4190-aacc-806da2860c15","7f20fd47-0329-47e8-81dd-e1a4f9805dc5","amex","14","106025.31","You made a invoice of BIF 606.44 at النقاش and Sons using card ending in ****2771 from account ***9766.","2025-05-24T15:39:21.354Z"
"e2db24f1-46da-4fd6-9099-a4bad17f462d","a78dfa2e-8efc-4a95-a9fb-5cfc81a5959c","amex","10","805122.75","deposit transaction at ادريس - النقاش using card ending with ****8384 for IRR 445.54 in account ***1031.","2025-05-23T21:19:31.459Z"
"4e130cef-718c-47a5-8267-309d4dab4346","b18c8838-0126-4422-9a9b-b4aff5680dca","amex","3","574947.27","A payment of KES 686.75 occurred at جاوحدو, المدقي and النابلي using a card ending in ****7315 for account ***5796.","2025-05-24T00:14:38.803Z"
"83982e36-c414-421e-8b48-1aec82ed0c0b","d0e0af32-0293-467e-8176-dcace9ca636a","mastercard","13","418178.89","You made a deposit of JMD 858.12 at الزوابي, سعيد and لخشين using card ending in ****5295 from account ***2270.","2025-05-24T01:24:02.780Z"
"2e239bbc-60b0-4418-a18b-c27fb87669bc","fcee399f-a9a7-4d21-b891-fce48aeff6a5","mastercard","3","903920.03","deposit processed at النابلي, العلايمي and الطويل for PKR 428.49, using card ending ****6724. Account: ***5449.","2025-05-24T08:46:28.985Z"
"a1f96b37-a751-4bc7-88cf-34dba2c13bda","699ee5e5-972d-466d-afce-3b73729e9e08","visa","6","786850.9","invoice of VES 475.15 at بن عبدالله Group charged to account ending in 9372 using card ending in ****8396.","2025-05-24T20:52:11.716Z"
"3099373b-6106-40e0-856c-81544ed4fc62","ee5a3258-d649-4110-a76c-d7ff97431486","mastercard","15","369687.12","You made a withdrawal of EGP 673.77 at الصغير, نيفر and الدرقاش using card ending in ****1025 from account ***4716.","2025-05-24T18:56:47.402Z"
"a0f26b61-b185-4ddb-aca4-12cc07ca6a37","859076bc-fe4d-40f5-a7a1-28e4bd58d422","mastercard","10","336116.05","deposit processed at عظومة LLC for SRD 808.78, using card ending ****2465. Account: ***2558.","2025-05-24T05:04:17.406Z"
"90ba9b38-9938-467e-9ea3-cc8475c565ac","2a1db5e3-0636-45b0-9819-fd377765a3f9","mastercard","13","827935.99","Transaction alert: invoice at النجار - بن عثمان using card ending ****7113 for an amount of RUB 56.50 on account ***5570.","2025-05-24T06:01:43.336Z"
"f0b334e8-2547-4211-a688-64c7e2a55ba9","231a290f-e706-4d40-adb9-88586eaaa3a1","amex","17","828280.05","Payment of TMT 770.33 for deposit at بوهاها and Sons, processed with card ending ****4708 linked to account ***8668.","2025-05-23T21:32:39.070Z"
"d0a38e03-b197-4aa0-af1f-2f459f58deb7","9fc49640-104f-4444-88a1-dc710bc11b15","amex","4","412263.99","payment transaction at عاشور - العلايمي using card ending with ****4087 for LRD 243.06 in account ***4434.","2025-05-24T00:33:14.826Z"
"20a4ad24-bc51-4398-affb-f5256b348011","6a0f51e2-e725-409b-85c8-619fa25081c8","visa","15","8850.96","Payment of BTN 373.71 for payment at النفير, عظومة and النفير, processed with card ending ****3044 linked to account ***8877.","2025-05-24T11:54:15.432Z"
"7e8f621d-1e47-4b72-a25d-2c060683cf4f","65435f8b-8c32-4ac5-881c-88fe5b8de3e8","amex","8","805076.76","Payment of GIP 498.46 for deposit at بوهاها, جراد and المولدي, processed with card ending ****7833 linked to account ***9794.","2025-05-24T16:57:10.353Z"
"59ffef51-5ffc-4b9d-a627-b09c8144a10b","79cc2236-c42b-4d16-80f6-f9bd9964b50b","visa","13","466517.35","payment of SHP 529.60 at الوحيشي, زقية and خنفير charged to account ending in 2667 using card ending in ****7994.","2025-05-24T12:37:45.415Z"
"56f3b89a-973d-49a9-b7da-531ddf5e9fdf","16d99c97-e9cc-4507-9a7f-0027e1ed0d0f","visa","4","445962.99","Payment of PYG 645.69 for payment at الع لويني, الغربي and عظومة, processed with card ending ****6794 linked to account ***3392.","2025-05-24T18:35:08.892Z"
