order_id,internal_id,customer_id,store_id,store_name_ar,store_name_en,internal_store_id,driver_id,order_details_text,amount,created_at,payment_method,orders_type,location_latitude,location_longitude,delivery_fee,coupon_code,completed_at,delivery_duration,related_rating
"efef79f2-89b0-4452-9570-163b2f756e99","5645","12","cae932bc-3304-464c-8184-78cbab1f3d1f","صحة","ألعاب","5","6","ابن القيء كلمة أركل ليتم فحم.","731736.14","2025-05-24T02:30:30.713Z","wallet_and_cach","NULL","33.48194601","36.33078349","11.522705670269733","iANkXIATuBzEog","2025-05-24T18:58:57.667Z","37","2"
"b246e9ba-4b53-4dec-b019-fd858acbd97e","5650","15","c3a3e937-f175-48b4-8cf5-faeaaf454161","حواسيب","أطفال","25","4","عمر تستوعب امتياز هذا إخلاء.","719720.49","2025-05-24T08:24:16.554Z","wallet_and_online","NULL","33.45304137","36.218453610000005","17.59602478414327","SPDWHurIluYJ","2025-05-24T11:06:58.326Z","49","2"
"25187b16-6360-4d1a-862a-3931e58dd004","5654","11","d3e77525-4d4c-4593-a809-61939d7427c0","بقالة","صناعة","23","2","نكون حسنة وحشي إلا يوضح رمي ماشية.","68651.27","2025-05-24T17:44:42.497Z","wallet","take_away","33.49049943","36.25390649","12.839178098798946","SPDWHurIluYJ","2025-05-24T20:20:41.912Z","57","1"
"405f1583-7ca1-498f-9dcf-7a8a75cdfa69","5655","18","c290e594-7a15-4961-ac03-bee80f2f8840","كتب","السيارات","26","1","متماسك الفائز محفوظ بطريقة.","654523.19","2025-05-24T07:32:23.685Z","cach","delivery","33.45265606","36.25635982","7.230051075248282","oGsaHwD","2025-05-24T11:22:37.124Z","41","5"
"57b16108-d51b-4cd6-aeef-2ed76b5b1e80","5657","5","e5285a26-34ee-4f09-bfde-3d0289bc51b8","جمال","بيت","24","4","انتهاء أوافق مزايا ربيع اهداء مساء برعاية.","124134.24","2025-05-23T23:24:19.844Z","wallet_and_online","NULL","33.53922251","36.33855716","17.269007479918745","BQBprcet","2025-05-23T23:54:56.513Z","23","3"
"b2d3baac-061d-4e19-8b32-c9d39dd8e923","5658","14","192aa7a5-3e7c-4d55-ba42-b2658a889653","مجوهرات","حديقة","15","8","يقارن مال مضيف وسوف الأليف قصير نكون أتذكر.","784267.41","2025-05-24T16:36:32.411Z","cach","NULL","33.46259947","36.216489620000004","10.518174698233516","BQBprcet","2025-05-24T04:05:30.272Z","55","3"
"fe1f73cf-da8f-450e-ae9f-2be0bf56e8d2","5666","20","dbcf5f9e-dfe8-4e8e-81a5-86de42c78672","أدوات","صناعة","22","4","إضافي فضيلة كوب مرحبًا ذراع احصل مدح سير.","305069.1","2025-05-24T09:46:04.126Z","online","take_away","33.53591949","36.26590796","6.265658573843895","oJiJmUDCJBt","2025-05-24T07:54:50.132Z","46","3"
"cefe9a48-14e4-431e-b1fb-ac4ee035b312","5667","3","cae932bc-3304-464c-8184-78cbab1f3d1f","صحة","ألعاب","5","4","حقًا صنعت نعل زحف قبول.","285414.06","2025-05-24T01:41:44.218Z","wallet","take_away","33.48713927","36.31881591","7.590488044404606","LzNvZRMtZQum","2025-05-24T13:40:13.634Z","54","4"
"de73bb3b-dca9-4271-9f9d-104c4bb419c9","5671","12","c290e594-7a15-4961-ac03-bee80f2f8840","كتب","السيارات","26","4","مواطنون بالطبع منتج سرور صدر خشن كائن عم.","693881.76","2025-05-23T22:16:41.810Z","wallet","NULL","33.51078814","36.32005521","14.176323487856038","wbJhXfEu","2025-05-23T22:11:34.142Z","10","4"
"7deb4daa-6183-43f5-8627-be6c3c9fafeb","5676","12","c3a3e937-f175-48b4-8cf5-faeaaf454161","حواسيب","أطفال","25","5","محكمة طالب متأخر بعيد متع تصدع تعتاد.","916230.32","2025-05-24T06:08:13.309Z","wallet_and_online","take_away","33.47927248","36.21635372","8.393882854126545","pvffpatCwLZe","2025-05-24T09:08:51.213Z","38","5"
"edb0cd0f-7336-481c-818b-e4d34be449ee","5678","9","b29fe0d3-f0f6-4ec2-a43f-c7ed36d551f0","حواسيب","حديقة","13","5","رسغ أخشى إيداع يتعقب كوب صيف صدقة امن مُطبَّق خاشع.","934206.07","2025-05-23T23:37:31.336Z","wallet","take_away","33.49411952","36.20145999","8.839672568858356","wbJhXfEu","2025-05-24T03:40:53.419Z","12","3"
"810692d1-b465-4edd-9b60-44164cda8a6a","5698","7","d3e77525-4d4c-4593-a809-61939d7427c0","بقالة","صناعة","23","8","يكتسب يلاحظ مزيج فضيلة رحلة سأشرح سريع اخذت استوديو.","355171.29","2025-05-24T01:31:04.275Z","cach","NULL","33.49249415","36.32118452","18.06234583514667","pMSmiTd","2025-05-24T17:02:23.434Z","25","5"
"af351b16-9436-47ed-bcdd-202590e4bd87","5699","17","f76d6d36-cc00-4bf7-b018-1ae32ac9b182","حديقة","مجوهرات","12","5","جري فضيلة يفحص عشر ويل موافق انزعها انتهاء تتدفق يفتح.","934635.36","2025-05-24T02:37:58.366Z","cach","NULL","33.480744439999995","36.3076739","18.090802857319904","BQBprcet","2025-05-24T02:05:35.482Z","36","5"
"d990aac0-043e-409b-b0b8-795efe1ebbe8","5701","20","d3e77525-4d4c-4593-a809-61939d7427c0","بقالة","صناعة","23","6","آخر واسع هذا متألق كرامة قبلت.","809341.11","2025-05-24T13:21:54.976Z","wallet_and_cach","take_away","33.48373505","36.31173636","7.262141597887989","oGsaHwD","2025-05-24T07:29:07.592Z","57","5"
"61b3ff6e-0e0a-40f2-a6e3-0f74afedcde6","5704","1","d3e77525-4d4c-4593-a809-61939d7427c0","بقالة","صناعة","23","2","وحشي فحم ابرم فيما معبد كومة اصرخ.","485790.9","2025-05-24T20:02:27.159Z","wallet_and_cach","delivery","33.49736212","36.23441357","14.648522070132923","oJiJmUDCJBt","2025-05-24T02:54:53.040Z","34","2"
"f953bb80-f2c6-4234-a93a-26b0d374eec0","5709","6","dbcf5f9e-dfe8-4e8e-81a5-86de42c78672","أدوات","صناعة","22","9","يأسر سلم صوت قبول.","814682.76","2025-05-24T10:53:47.261Z","online","take_away","33.50144572","36.30910323","6.883237767008108","SPDWHurIluYJ","2025-05-24T20:41:25.128Z","42","4"
"4cd67d40-2a7e-4152-8cb9-779232fc13e5","5717","1","3257348f-05e1-422f-8257-36023ebe5a5b","السيارات","أحذية","8","10","أي نجحت صحيح بطريقة سنة ابرم.","825931.08","2025-05-24T06:56:53.642Z","wallet","take_away","33.48580453","36.20605333","18.663980629103655","LzNvZRMtZQum","2025-05-24T11:48:35.195Z","49","4"
"a293502d-3085-40fb-9f99-7f0270eb87af","5718","9","fc0f2d72-4773-49b3-9b1d-9e038a1e3673","أغراض رياضية","بقالة","16","10","تواصل حسنة عمة امراء كائن سيل.","918469.77","2025-05-24T03:58:40.266Z","cach","NULL","33.50030804","36.21371325","14.977028853322095","oJiJmUDCJBt","2025-05-24T08:11:08.153Z","58","1"
"381efc5e-15f1-40ca-8c72-fed95d4e3f9d","5723","10","cb0d7408-04ea-49a2-adc9-b746cf22953a","رضع","أطفال","21","3","لون رسمي بحرص.","604588.75","2025-05-24T14:10:14.768Z","online","NULL","33.49743847","36.29875228","17.897048311642813","pvffpatCwLZe","2025-05-24T17:24:05.437Z","35","1"
"60aea0cf-d981-4e01-a759-db82f87b7427","5724","5","fc0f2d72-4773-49b3-9b1d-9e038a1e3673","أغراض رياضية","بقالة","16","7","مرات عزيزي من يقولون انتهاء مزيج تقطر عزيز أشياء.","245185.02","2025-05-24T08:51:43.879Z","wallet_and_cach","delivery","33.45218329","36.24581968","16.684725290103433","wbJhXfEu","2025-05-24T04:17:35.500Z","38","3"
"3e7211e8-603e-4cd8-8615-3ae1d745be48","5730","11","e5285a26-34ee-4f09-bfde-3d0289bc51b8","جمال","بيت","24","8","محكمة عزيز المختارون يتبنى.","275273.78","2025-05-24T09:35:29.278Z","wallet","NULL","33.51819113","36.206195619999995","14.117952379202261","pvffpatCwLZe","2025-05-24T15:38:40.059Z","12","2"
"c1067463-0544-4e80-93ec-85c5cd1f301b","5733","7","e3fc9b0a-2417-46a1-beed-a6fc5f56a920","صناعة","في الهواء الطلق","18","6","حقا رقبة على أذن.","731834.56","2025-05-24T13:49:36.913Z","cach","NULL","33.53300814","36.21838332","13.952819232605478","oGsaHwD","2025-05-24T08:31:48.190Z","39","3"
"31d7d00d-ef7e-40de-ba6a-9d96a7b2f2db","5734","20","daaa03bd-d893-41eb-b301-6db5a6886fc0","جمال","بيت","2","9","القوي لحية قَوس قبول تكون الغزل.","348378.11","2025-05-24T00:36:47.900Z","wallet_and_cach","take_away","33.51035799","36.28082775","18.53449661558758","pvffpatCwLZe","2025-05-24T05:00:46.997Z","40","4"
"0fd5d2c1-96be-4039-80e5-4ccb1779e695","5736","6","192aa7a5-3e7c-4d55-ba42-b2658a889653","مجوهرات","حديقة","15","7","ذاهب رياح يبعد وسعنا صحيح لذا الجناح دخول بعيد دعوى.","988806.05","2025-05-24T09:15:08.762Z","wallet_and_cach","NULL","33.52407041","36.31271975","17.243209170459053","BQBprcet","2025-05-23T23:22:24.441Z","32","4"
"06b931ad-44a3-42e7-9bb4-8d15d248f1e6","5739","20","f76d6d36-cc00-4bf7-b018-1ae32ac9b182","حديقة","مجوهرات","12","2","مواطنة كلب أخسر الموقف يرتفع سأشرح شئ دورة سلب أتذكر.","82746.72","2025-05-24T04:22:38.428Z","wallet_and_online","delivery","33.496840569999996","36.28742406","16.68112722503148","SPDWHurIluYJ","2025-05-24T07:57:55.353Z","47","4"
"938894eb-683e-40f1-87f6-e4aedb883006","5742","16","b29fe0d3-f0f6-4ec2-a43f-c7ed36d551f0","حواسيب","حديقة","13","8","استراحة طويل المرسول المرسول آخر المعجل تحت مشين فيما.","739912.8","2025-05-24T01:09:57.332Z","cach","take_away","33.53501883","36.244351019999996","9.645975546804191","pMSmiTd","2025-05-24T18:06:00.649Z","29","3"
"28341bb7-b042-4f1d-88e7-f4246cf61b75","5752","3","192aa7a5-3e7c-4d55-ba42-b2658a889653","مجوهرات","حديقة","15","1","حضن خاشع ربط الكبرى أسلم شروط.","188399.92","2025-05-24T10:16:37.820Z","wallet_and_online","delivery","33.49810749","36.28267878","8.102580032818619","ChNpTgCsqzzxCv","2025-05-24T08:10:28.984Z","57","2"
"f418b6b4-7b47-4e90-868a-d4e832fb5d0c","5753","3","e5285a26-34ee-4f09-bfde-3d0289bc51b8","جمال","بيت","24","1","القليل الماء أتفق.","361805.33","2025-05-24T14:26:03.838Z","wallet","NULL","33.45750228","36.20539316","6.515297524218998","oJiJmUDCJBt","2025-05-23T22:52:35.234Z","40","2"
"14565a62-e199-4fe0-b682-61dcead15ae7","5761","1","b29fe0d3-f0f6-4ec2-a43f-c7ed36d551f0","حواسيب","حديقة","13","9","خجول دورة كرس فارغ.","139419.27","2025-05-23T21:01:52.769Z","online","take_away","33.470709830000004","36.21861968","6.352297122600451","wbJhXfEu","2025-05-24T10:42:46.588Z","14","2"
"e7799a12-6a6c-4464-b2ed-4ff6e1ce0713","5764","5","d3e77525-4d4c-4593-a809-61939d7427c0","بقالة","صناعة","23","2","محكمة يحذب أَخَّاذ عمل مصطنع لحية سألتصق سير خاشع كنز.","420450.93","2025-05-24T20:39:35.136Z","wallet_and_cach","NULL","33.48874009","36.24274213","12.148378826814447","ChNpTgCsqzzxCv","2025-05-24T03:44:11.329Z","24","3"
"1c3c2705-c037-4e95-b32a-e7cc4efe0650","5768","7","c290e594-7a15-4961-ac03-bee80f2f8840","كتب","السيارات","26","9","يفعل يشمل عير.","978382.11","2025-05-24T00:34:11.451Z","wallet","delivery","33.521484300000004","36.2819478","11.901901471778746","iANkXIATuBzEog","2025-05-24T12:18:40.923Z","52","4"
"655d8499-b488-4b72-8a1d-80261020e451","5777","2","e6c6a4b4-c401-4a2a-a610-ce86e86d013e","بيت","صحة","1","9","عالميا فوز غائب بكمل ليتم مقاطعة نفسها وسيم جداً.","183238.98","2025-05-23T22:30:17.950Z","online","delivery","33.47493037","36.33907966","12.006557081543605","iANkXIATuBzEog","2025-05-24T19:59:07.794Z","29","2"
"cde19448-b148-4938-a69f-ad158c0bfb72","5785","15","2837deca-452d-4bb5-bbe9-41f451b2a550","كتب","إلكترونيات","14","3","سلم حامض يكتسب قبول شاهد.","156371.11","2025-05-24T12:53:24.925Z","cach","take_away","33.513786759999995","36.326577379999996","14.716674087376973","BQBprcet","2025-05-24T09:12:12.008Z","45","5"
"e6a18593-9ed7-49ca-adc1-4e56927954cc","5787","20","32be280e-4053-46e7-aa6f-435067c12675","كتب","صحة","20","7","مواطنون صورة عشر مادة الجبر الموت الحمدون بِكر أسقط.","460249.82","2025-05-24T17:37:49.052Z","wallet_and_cach","delivery","33.47505659","36.336243450000005","19.880850543691103","pvffpatCwLZe","2025-05-24T03:31:36.339Z","27","3"
"6b51978d-3893-4ada-a98c-a7dccbca1414","5788","10","32be280e-4053-46e7-aa6f-435067c12675","كتب","صحة","20","5","لون بِكر وذلك أوافق مكان سنشتاق.","406475.76","2025-05-24T13:46:34.408Z","cach","NULL","33.4766087","36.20478936","11.058265491352152","wbJhXfEu","2025-05-24T01:16:48.658Z","46","2"
"5f407f15-4f21-4dd7-abc4-7ebc9bc6250c","5791","10","5b2f58a1-7ca1-4ce5-928e-46d792585d82","رضع","صحة","6","10","صبرا لا حزن يبحث تحت.","691386.37","2025-05-23T23:51:15.919Z","wallet_and_cach","take_away","33.513060270000004","36.21232021","18.068917076038574","ChNpTgCsqzzxCv","2025-05-24T00:16:43.506Z","16","3"
"c8405d19-fa2f-4fe6-90b7-1d7de4ef16ca","5799","2","5b2f58a1-7ca1-4ce5-928e-46d792585d82","رضع","صحة","6","10","الجسم يوضح مقرر أدوس بعنف السجلات أدعم عشاء.","328696.68","2025-05-23T23:55:50.436Z","wallet_and_online","delivery","33.490493310000005","36.2348843","9.274909750341699","iANkXIATuBzEog","2025-05-24T04:16:54.643Z","19","5"
"c6023bad-598a-4207-9376-7c94932d39c6","5803","17","35dbeac5-b0a9-4136-8bc9-281fd6d9d5b7","بقالة","بيت","4","1","تعال أسمع تدريبات شرط اتحداك منحن يفعل مرتين الوصول.","516469.42","2025-05-24T20:27:05.097Z","wallet_and_cach","take_away","33.528308179999996","36.29002895","14.925822223255544","pMSmiTd","2025-05-24T19:04:44.741Z","40","3"
"cbee9ec6-aab2-442e-b0d2-b5027be04544","5804","15","daaa03bd-d893-41eb-b301-6db5a6886fc0","جمال","بيت","2","5","مثل أخت اضحك بداهة.","996493.07","2025-05-24T19:47:54.829Z","wallet","delivery","33.47490744","36.34657903","16.95471486804689","oJiJmUDCJBt","2025-05-24T09:54:23.623Z","16","3"
"7bfb78cc-b062-4c26-af5d-235078fec628","5808","17","e3fc9b0a-2417-46a1-beed-a6fc5f56a920","صناعة","في الهواء الطلق","18","7","ممتع حامض مهجور باتجاه اكل بوق غربال.","313426.36","2025-05-24T12:36:00.679Z","wallet_and_cach","delivery","33.48158264","36.33227334","13.706852867041302","iANkXIATuBzEog","2025-05-24T19:20:59.990Z","60","5"
"8524137f-fcef-48ec-a146-48045fa52c8c","5813","4","e00d7e9f-f192-4289-bad8-bb5f1cba753e","رضع","إلكترونيات","10","3","فضة أساس آمل.","945123.75","2025-05-24T07:13:34.042Z","wallet_and_online","take_away","33.5077225","36.231233950000004","15.616276685203918","SPDWHurIluYJ","2025-05-24T02:48:48.600Z","60","5"
"b72d29cf-7305-4b89-82d5-bf18723671ba","5815","8","d3e77525-4d4c-4593-a809-61939d7427c0","بقالة","صناعة","23","9","نعل السجلات مرات اسمنت كشط.","242279.37","2025-05-24T18:26:48.060Z","wallet_and_online","take_away","33.49631974","36.310631709999996","19.465821164395226","iANkXIATuBzEog","2025-05-24T03:40:44.035Z","17","1"
"02479d11-1cef-4d16-986b-0117da2614e8","5819","12","e00d7e9f-f192-4289-bad8-bb5f1cba753e","رضع","إلكترونيات","10","4","باقية المرسول الذي أي يأخذ شراب ينظف.","663071.19","2025-05-24T17:36:11.278Z","wallet_and_online","delivery","33.47072953","36.30963766","12.107003839730996","iANkXIATuBzEog","2025-05-24T09:44:47.513Z","44","2"
"f127d8f2-69b4-435f-bd91-a33e7c7e7d5f","5821","14","32be280e-4053-46e7-aa6f-435067c12675","كتب","صحة","20","5","مشط شراب محفوظ تصويت.","727098.9","2025-05-24T16:26:49.944Z","online","take_away","33.533272419999996","36.34309947","17.67737284545805","oJiJmUDCJBt","2025-05-24T03:54:54.364Z","33","4"
"07c350f5-dc5e-49cf-9883-75fa1d69b108","5829","5","b29fe0d3-f0f6-4ec2-a43f-c7ed36d551f0","حواسيب","حديقة","13","9","بالفعل التسلق يستخدم.","235631.2","2025-05-23T23:19:50.734Z","wallet_and_cach","take_away","33.473371900000004","36.26379024","18.44459249248409","oGsaHwD","2025-05-24T12:58:47.225Z","21","1"
"9abce355-7ad7-4451-96dd-a5cc4e613858","5833","6","f76d6d36-cc00-4bf7-b018-1ae32ac9b182","حديقة","مجوهرات","12","1","التفاضل أتفق يتذكر فرن وقت أوزة عادة.","961955.4","2025-05-24T04:53:23.945Z","wallet_and_online","take_away","33.5282721","36.207357630000004","14.148840730962721","oJiJmUDCJBt","2025-05-24T13:33:53.016Z","13","4"
"b79c5bc8-bf63-455f-85a3-947b69e3bf0d","5841","19","e00d7e9f-f192-4289-bad8-bb5f1cba753e","رضع","إلكترونيات","10","5","الخدع أعلق منتصف أظن ثابت يحل إيداع محكمة نسر بالتأكيد.","246553.25","2025-05-24T10:07:57.636Z","wallet","delivery","33.50729373","36.20442267","19.38763700671046","BQBprcet","2025-05-24T05:12:31.136Z","30","3"
"5c2e877c-2b30-4335-8e39-a2d9b6b9cf60","5844","10","192aa7a5-3e7c-4d55-ba42-b2658a889653","مجوهرات","حديقة","15","3","يكلف فضائي الريح تملق التسلق معركة يساهم.","270102.28","2025-05-24T02:11:12.352Z","wallet_and_cach","take_away","33.485340799999996","36.30869608","7.692482511575864","pvffpatCwLZe","2025-05-24T16:48:23.126Z","30","1"
"3966cae7-b84d-4805-a458-390ce5d52b37","5848","7","e3fc9b0a-2417-46a1-beed-a6fc5f56a920","صناعة","في الهواء الطلق","18","4","مرارًا مخترع غرفة.","494625.38","2025-05-24T01:41:19.213Z","wallet_and_cach","take_away","33.52103509","36.25376783","17.089515240235535","oGsaHwD","2025-05-24T15:55:35.992Z","16","2"
"50e13215-23ec-450d-93fe-e138973b02cc","5857","1","f941de96-bc41-427c-b70d-5403e7b4bd0d","أحذية","حواسيب","9","9","الموجة يلاحظ غائب.","782101.18","2025-05-24T01:25:01.286Z","online","take_away","33.49317965","36.29687035","19.60707649852721","oJiJmUDCJBt","2025-05-24T03:27:42.230Z","38","2"
"305d561a-d280-4e05-92b6-5eb8fadfc790","5858","10","a4a7b231-eba0-41ca-90d4-b08afddc5850","أحذية","حديقة","19","6","ضجة ملاك آلام خزان مال وسيم.","947327.36","2025-05-24T09:56:03.663Z","wallet_and_cach","take_away","33.53035093","36.34462379","8.291329569790474","pvffpatCwLZe","2025-05-24T04:58:21.994Z","57","3"
"96f71cac-e49e-4cc3-b64a-ee750d84229e","5866","15","fc0f2d72-4773-49b3-9b1d-9e038a1e3673","أغراض رياضية","بقالة","16","10","أمشط أعلق تاج يقلق مدينة يكتسب.","182026.62","2025-05-24T15:40:41.341Z","online","NULL","33.4787044","36.23778102","8.71403900986233","pMSmiTd","2025-05-24T15:27:17.009Z","51","3"
"019de753-b27a-411f-8a3e-84a0efd9febb","5870","12","daaa03bd-d893-41eb-b301-6db5a6886fc0","جمال","بيت","2","10","خيار الحمدون أغطي صبرا متع لحية كومة زحف.","337152.23","2025-05-24T09:04:07.586Z","online","take_away","33.49252409","36.32970711","19.259912746042993","iANkXIATuBzEog","2025-05-24T10:00:24.890Z","26","5"
"5aa174a8-865d-4837-9c87-69604669cc1f","5873","17","2837deca-452d-4bb5-bbe9-41f451b2a550","كتب","إلكترونيات","14","2","محل العنوان غير امتعة يستثني بالكاد مجموعة أجبر.","502253.56","2025-05-23T22:52:18.986Z","online","take_away","33.506147569999996","36.31433409","18.12681938029413","ChNpTgCsqzzxCv","2025-05-24T17:35:21.608Z","19","4"
"06d19e49-c2d4-41c9-b6ce-b872d1eb792b","5877","8","192aa7a5-3e7c-4d55-ba42-b2658a889653","مجوهرات","حديقة","15","5","شئ مراعاة مقبول واع احب فريق لطيف.","860095.9","2025-05-24T02:12:18.885Z","wallet_and_cach","take_away","33.45981813","36.31687483","16.800556402627784","SPDWHurIluYJ","2025-05-24T12:51:08.053Z","13","4"
"faa77b24-c3d2-4884-8c76-a442b6b5349c","5882","12","e5285a26-34ee-4f09-bfde-3d0289bc51b8","جمال","بيت","24","3","ألحق آمل اليقظة انتصار بيئة اقف بداهة قبلت مظلمة.","265396.95","2025-05-24T03:25:01.238Z","wallet_and_online","delivery","33.45316467","36.2122917","17.80495152833859","ChNpTgCsqzzxCv","2025-05-24T06:20:53.997Z","56","4"
"1e1e51c5-2deb-4d0e-88ee-78c4c402eb19","5884","11","cb0d7408-04ea-49a2-adc9-b746cf22953a","رضع","أطفال","21","2","هؤلاء متزوجة كلب قَوس أحاول اقف جار دولة أحسن.","452813.12","2025-05-24T04:58:13.600Z","cach","NULL","33.52385996","36.31932755","5.428000942909795","SPDWHurIluYJ","2025-05-24T07:04:40.819Z","14","4"
"d92af9c7-82dc-46a8-8672-5b7619eb9aac","5885","9","f76d6d36-cc00-4bf7-b018-1ae32ac9b182","حديقة","مجوهرات","12","5","شريك اقود الرافض المرسول يتقدم شائع مشهور النفخ يناسب.","446975.53","2025-05-24T01:44:47.472Z","wallet","delivery","33.54667971","36.27949651","10.333798395456366","SPDWHurIluYJ","2025-05-24T15:41:27.706Z","21","4"
"fe160aa9-0d5f-426e-a794-ac9aaa5adae1","5887","9","e3fc9b0a-2417-46a1-beed-a6fc5f56a920","صناعة","في الهواء الطلق","18","6","رمي مخزون مشهور الاستخدام الملابس مهد وَسَط نقود أعتقد بلدة.","883733.43","2025-05-24T13:00:48.857Z","cach","take_away","33.47599334","36.269925830000005","9.242172300060979","ChNpTgCsqzzxCv","2025-05-24T19:27:04.029Z","26","3"
"cbd8c806-1b06-4643-be48-12166d083df1","5889","20","b29fe0d3-f0f6-4ec2-a43f-c7ed36d551f0","حواسيب","حديقة","13","8","العمل صحة يتردد مجمع ربط منطقة سمحت يأتي كلاهما العزلة.","180115.39","2025-05-24T18:22:13.387Z","wallet_and_cach","take_away","33.52126887","36.29322434","7.1414917756742105","SPDWHurIluYJ","2025-05-24T06:18:01.697Z","59","2"
"65703437-187d-4692-b225-f60c67aede50","5890","4","e6c6a4b4-c401-4a2a-a610-ce86e86d013e","بيت","صحة","1","5","حساس وَسَط خاشع.","282129.52","2025-05-24T19:19:48.455Z","wallet","NULL","33.53256034","36.25812305","12.468825371399728","oJiJmUDCJBt","2025-05-24T05:56:11.115Z","29","2"
"6fc78abe-c03e-4c15-82eb-c3b97144b56f","5891","15","cb0d7408-04ea-49a2-adc9-b746cf22953a","رضع","أطفال","21","1","المدفأة يسامح أي.","698214.06","2025-05-23T23:45:44.200Z","wallet","delivery","33.503287099999994","36.21686945","12.88778294030216","LzNvZRMtZQum","2025-05-24T13:22:29.261Z","46","3"
"8d0616e5-7761-4a91-b1df-ff93d3e03573","5893","14","a4a7b231-eba0-41ca-90d4-b08afddc5850","أحذية","حديقة","19","10","يتبنى على دولة أعترف بجوار مؤلف.","891129.89","2025-05-24T13:25:36.961Z","wallet","take_away","33.54380598","36.27724378","8.594077697776243","LzNvZRMtZQum","2025-05-24T02:18:36.312Z","46","3"
"c9ad3844-0462-4d17-8ac3-755a0e213cb5","5894","16","c3a3e937-f175-48b4-8cf5-faeaaf454161","حواسيب","أطفال","25","9","صريح يقي و سرور صورة علاج قديم اغادر.","411619.62","2025-05-24T05:34:21.499Z","wallet_and_cach","NULL","33.48652121","36.24338925","5.52046208795124","BQBprcet","2025-05-24T10:11:59.668Z","39","3"
"a35fb66f-6335-41e1-b756-724ec1417818","5900","12","cb0d7408-04ea-49a2-adc9-b746cf22953a","رضع","أطفال","21","3","الرافض تحت جداً ويفر أغطي مجال مرآة كبير غرفة فضة.","766425.16","2025-05-24T02:55:21.131Z","wallet","NULL","33.50490345","36.24600382","19.64189720043705","SPDWHurIluYJ","2025-05-24T04:15:59.926Z","11","1"
"93d800b5-2747-42fb-99c0-22154be41fca","5902","15","dbcf5f9e-dfe8-4e8e-81a5-86de42c78672","أدوات","صناعة","22","3","تجمع صدوق وسيم يحب خاشع استراحة.","116165.82","2025-05-24T20:37:38.686Z","online","take_away","33.4957182","36.22813455","7.461273714223485","SPDWHurIluYJ","2025-05-24T10:09:29.689Z","60","5"
"1d98f765-a16f-4d48-a45e-f5ebfee3226d","5907","15","192aa7a5-3e7c-4d55-ba42-b2658a889653","مجوهرات","حديقة","15","6","العاشر يحب الموت التشقلب خزان كنز الترحيل الجسم آمن.","743682.51","2025-05-24T04:56:42.184Z","wallet_and_online","NULL","33.540030630000004","36.2132711","11.170248943875643","pvffpatCwLZe","2025-05-23T23:47:34.206Z","18","2"
"4323dd18-e68d-44a7-ac63-2145837c584f","5910","17","e00d7e9f-f192-4289-bad8-bb5f1cba753e","رضع","إلكترونيات","10","8","المحسن مأخوذ بعيد عباس نتيجة الأليف أتذكر.","428386.92","2025-05-24T14:21:17.712Z","online","delivery","33.46730717","36.28313567","10.309810050924296","ChNpTgCsqzzxCv","2025-05-24T19:14:37.177Z","17","5"
"35bd74bb-6443-4935-90a6-ed90dbb634b3","5914","5","3257348f-05e1-422f-8257-36023ebe5a5b","السيارات","أحذية","8","9","رفض سألتصق يبعد القليل نستنتج ثقافة.","86262.35","2025-05-24T05:26:37.595Z","cach","take_away","33.45882369","36.21472082","13.140721891513408","iANkXIATuBzEog","2025-05-24T16:42:11.231Z","43","4"
"6be89cb0-d36f-4cfe-90a5-d244e51026ef","5915","18","cae932bc-3304-464c-8184-78cbab1f3d1f","صحة","ألعاب","5","4","قادم اغادر ينظر.","20826.13","2025-05-24T00:40:08.002Z","online","NULL","33.52999448","36.29985899","14.764073577139813","wbJhXfEu","2025-05-24T03:09:42.047Z","11","2"
"b0b559b2-ed61-4814-b6ff-26e8845c6b89","5917","5","fc0f2d72-4773-49b3-9b1d-9e038a1e3673","أغراض رياضية","بقالة","16","8","مختفي ذيل ملكنا جار اقرر آخرون إخلاء أحاول اقول.","105255.29","2025-05-24T06:36:14.866Z","wallet_and_online","take_away","33.51288021","36.25644622","13.4364983148744","oGsaHwD","2025-05-24T03:31:44.980Z","16","1"
"ba3d7f4e-6bf3-4768-874b-3b80d7d5d8fb","5921","2","d3e77525-4d4c-4593-a809-61939d7427c0","بقالة","صناعة","23","2","اضع عير رابطة ألم مقاطعة.","648624.55","2025-05-24T16:12:13.752Z","wallet_and_cach","delivery","33.4610957","36.346764400000005","14.666087025870882","LzNvZRMtZQum","2025-05-24T03:31:41.542Z","25","5"
"4aa80295-bef9-40e3-8812-2aa9ae6447e7","5924","19","e3fc9b0a-2417-46a1-beed-a6fc5f56a920","صناعة","في الهواء الطلق","18","9","أتفق يتعقب مرآة خط أحب أجبر جمع صديق صورة سلب.","129658.41","2025-05-24T17:35:22.397Z","wallet","take_away","33.51720253","36.200608630000005","12.652693384945255","BQBprcet","2025-05-24T13:16:05.220Z","35","3"
"29d03d1d-30a0-4952-8e4c-d5b0a504af3c","5925","8","c3a3e937-f175-48b4-8cf5-faeaaf454161","حواسيب","أطفال","25","1","ما أُطرُوحَة أثاث.","234556.52","2025-05-24T18:14:12.071Z","online","take_away","33.506432020000005","36.248854449999996","6.544621868959149","pvffpatCwLZe","2025-05-24T11:59:51.740Z","53","4"
